counter,frame,x,y,w,h
2,871,492,99,12,10
1,872,380,96,12,10
2,872,491,100,12,10
1,873,382,96,12,10
2,873,490,99,12,10
1,874,383,97,12,10
2,874,492,101,12,10
1,875,383,100,12,10
2,875,491,102,12,10
1,876,385,100,12,10
2,876,493,103,12,10
1,877,384,97,12,10
2,877,493,100,12,10
1,878,383,98,12,10
2,878,491,102,12,10
1,879,382,103,12,10
2,879,491,105,12,10
1,880,382,102,12,10
2,880,491,105,12,10
1,881,385,99,12,10
2,881,493,103,12,10
1,882,385,102,12,10
2,882,494,104,12,10
1,883,385,101,12,10
2,883,494,105,12,10
1,884,383,101,12,10
2,884,492,104,12,10
1,885,384,100,12,10
2,885,493,103,12,10
1,886,385,101,12,10
2,886,494,104,12,10
1,887,385,102,12,10
2,887,495,105,12,10
1,888,383,103,12,10
2,888,492,105,12,10
1,889,384,101,12,10
2,889,493,104,12,10
1,890,385,102,12,10
2,890,494,106,12,10
1,891,384,105,12,10
2,891,495,107,12,10
1,892,385,103,12,10
2,892,494,106,12,10
1,893,386,105,12,10
2,893,496,108,12,10
1,894,384,105,12,10
2,894,494,107,12,10
1,895,387,103,12,10
2,895,496,106,12,10
1,896,386,104,12,10
2,896,496,107,12,10
1,897,385,106,12,10
2,897,495,109,12,10
1,898,387,107,12,10
2,898,496,109,12,10
1,899,386,106,12,10
2,899,497,109,12,10
1,900,386,107,12,10
2,900,496,109,12,10
1,901,386,106,12,10
2,901,497,109,12,10
1,902,384,106,12,10
2,902,499,110,12,10
1,903,384,106,12,10
2,903,499,108,12,10
1,904,385,107,12,10
2,904,501,110,12,10
1,905,383,107,12,10
2,905,499,110,12,10
1,906,385,107,12,10
2,906,500,111,12,10
1,907,385,108,12,10
2,907,501,110,12,10
1,908,387,109,12,10
2,908,498,113,12,10
1,909,387,110,12,10
2,909,498,113,12,10
1,910,387,110,12,10
2,910,499,114,12,10
1,911,388,110,12,10
2,911,498,115,12,10
1,912,387,109,12,10
2,912,498,113,12,10
1,913,388,110,12,10
2,913,499,113,12,10
1,914,389,111,12,10
2,914,501,116,12,10
1,915,389,110,12,10
2,915,500,113,12,10
1,916,390,110,12,10
2,916,501,115,12,10
1,917,389,112,12,10
2,917,500,116,12,10
1,918,389,112,12,10
2,918,501,117,12,10
1,919,390,111,12,10
2,919,502,115,12,10
1,920,390,111,12,10
2,920,502,116,12,10
1,921,389,111,12,10
2,921,501,115,12,10
1,922,390,111,12,10
2,922,501,116,12,10
1,923,390,112,12,10
2,923,502,117,12,10
1,924,390,115,12,10
2,924,502,121,12,10
1,925,394,114,12,10
2,925,506,119,12,10
1,926,390,114,12,10
2,926,502,119,12,10
1,927,389,115,12,10
2,927,501,120,12,10
1,928,392,114,12,10
2,928,504,120,12,10
1,929,391,116,12,10
2,929,504,120,12,10
1,930,390,114,12,10
2,930,503,120,12,10
1,931,393,115,12,10
2,931,505,120,12,10
1,932,393,117,12,10
2,932,505,122,12,10
1,933,393,117,12,10
2,933,506,123,12,10
1,934,392,115,12,10
2,934,504,119,12,10
1,935,393,117,12,10
2,935,507,123,12,10
1,936,393,118,12,10
2,936,505,122,12,10
1,937,394,116,12,10
2,937,507,121,12,10
1,938,390,116,12,10
2,938,509,120,12,10
1,939,390,118,12,10
2,939,508,122,12,10
1,940,391,116,12,10
2,940,510,121,12,10
1,941,390,117,12,10
2,941,509,121,12,10
1,942,391,117,12,10
2,942,510,121,12,10
1,943,391,117,12,10
2,943,510,122,12,10
1,944,393,121,12,10
2,944,508,124,12,10
1,945,396,121,12,10
2,945,509,125,12,10
1,946,394,120,12,10
2,946,509,123,12,10
1,947,398,123,12,10
2,947,511,126,12,10
1,948,396,122,12,10
2,948,510,125,12,10
1,949,397,120,12,10
2,949,511,123,12,10
1,950,395,120,12,10
2,950,509,122,12,10
1,951,397,126,12,10
2,951,511,129,12,10
1,952,397,125,12,10
2,952,512,128,12,10
1,953,397,122,12,10
2,953,512,123,12,10
1,954,396,120,12,10
2,954,511,122,12,10
1,955,397,124,12,10
2,955,511,125,12,10
1,956,396,124,12,10
2,956,511,124,12,10
1,957,397,123,12,10
2,957,512,123,12,10
1,958,397,124,12,10
2,958,512,124,12,10
1,959,398,126,12,10
2,959,513,125,12,10
1,960,398,125,12,10
2,960,513,124,12,10
1,961,398,125,12,10
2,961,513,124,12,10
1,962,397,127,12,10
2,962,512,125,12,10
1,963,399,127,12,10
2,963,514,125,12,10
1,964,398,127,12,10
2,964,513,124,12,10
1,965,397,126,12,10
2,965,513,123,12,10
1,966,398,126,12,10
2,966,514,123,12,10
1,967,400,128,12,10
2,967,516,125,12,10
1,968,401,128,12,10
2,968,516,125,12,10
1,969,399,128,12,10
2,969,514,124,12,10
1,970,399,129,12,10
2,970,516,125,12,10
1,971,401,130,12,10
2,971,517,125,12,10
1,972,399,129,12,10
2,972,515,125,12,10
1,973,398,128,12,10
2,973,519,123,12,10
1,974,397,129,12,10
2,974,519,124,12,10
1,975,398,128,12,10
2,975,520,123,12,10
1,976,398,127,12,10
2,976,521,123,12,10
1,977,399,128,12,10
2,977,520,123,12,10
1,978,397,130,12,10
2,978,519,125,12,10
1,979,398,129,12,10
2,979,518,127,12,10
1,980,401,130,12,10
2,980,517,126,12,10
1,981,402,130,12,10
2,981,520,126,12,10
1,982,402,130,12,10
2,982,520,126,12,10
1,983,401,131,12,10
2,983,517,128,12,10
1,984,401,130,12,10
2,984,518,127,12,10
1,985,404,130,12,10
2,985,522,126,12,10
1,986,403,132,12,10
2,986,520,129,12,10
1,987,402,132,12,10
2,987,520,129,12,10
1,988,402,128,12,10
2,988,520,125,12,10
1,989,403,131,12,10
2,989,520,128,12,10
1,990,402,131,12,10
2,990,521,129,12,10
1,991,402,128,12,10
2,991,519,126,12,10
1,992,403,130,12,10
2,992,521,128,12,10
1,993,402,131,12,10
2,993,520,128,12,10
1,994,404,128,12,10
2,994,522,126,12,10
1,995,401,129,12,10
2,995,520,127,12,10
1,996,403,131,12,10
2,996,521,130,12,10
1,997,405,132,12,10
2,997,524,130,12,10
1,998,405,129,12,10
2,998,523,128,12,10
1,999,403,129,12,10
2,999,522,127,12,10
1,1000,403,129,12,10
2,1000,522,128,12,10
1,1001,403,130,12,10
2,1001,522,129,12,10
1,1002,404,130,12,10
2,1002,522,130,12,10
1,1003,406,132,12,10
2,1003,525,131,12,10
1,1004,405,131,12,10
2,1004,525,131,12,10
1,1005,404,129,12,10
2,1005,523,129,12,10
1,1006,404,133,12,10
2,1006,523,133,12,10
1,1007,406,132,12,10
2,1007,525,132,12,10
1,1008,405,129,12,10
2,1008,525,129,12,10
1,1009,401,127,12,10
2,1009,525,128,12,10
1,1010,400,129,12,10
2,1010,525,129,12,10
1,1011,401,127,12,10
2,1011,527,128,12,10
1,1012,403,126,12,10
2,1012,529,128,12,10
1,1013,402,128,12,10
2,1013,527,130,12,10
1,1014,402,132,12,10
2,1014,527,133,12,10
1,1015,403,129,12,10
2,1015,525,132,12,10
1,1016,405,130,12,10
2,1016,526,132,12,10
1,1017,404,129,12,10
2,1017,524,132,12,10
1,1018,406,130,12,10
2,1018,526,132,12,10
1,1019,404,128,12,10
2,1019,525,131,12,10
1,1020,405,132,12,10
2,1020,525,133,12,10
1,1021,405,128,12,10
2,1021,526,132,12,10
1,1022,405,129,12,10
2,1022,525,131,12,10
1,1023,405,130,12,10
2,1023,525,133,12,10
1,1024,405,130,12,10
2,1024,525,132,12,10
1,1025,407,131,12,10
2,1025,528,133,12,10
1,1026,406,132,12,10
2,1026,527,134,12,10
1,1027,406,129,12,10
2,1027,527,131,12,10
1,1028,404,131,12,10
2,1028,525,132,12,10
1,1029,405,133,12,10
2,1029,526,135,12,10
1,1030,406,134,12,10
2,1030,527,135,12,10
1,1031,408,132,12,10
2,1031,529,133,12,10
1,1032,407,134,12,10
2,1032,528,134,12,10
1,1033,406,135,12,10
2,1033,528,136,12,10
1,1034,406,134,12,10
2,1034,528,135,12,10
1,1035,408,133,12,10
2,1035,530,134,12,10
1,1036,408,133,12,10
2,1036,529,133,12,10
1,1037,407,134,12,10
2,1037,529,135,12,10
1,1038,406,134,12,10
2,1038,528,134,12,10
1,1039,409,135,12,10
2,1039,532,136,12,10
1,1040,410,135,12,10
2,1040,532,134,12,10
1,1041,409,134,12,10
2,1041,531,135,12,10
1,1042,408,136,12,10
2,1042,531,136,12,10
1,1043,408,137,12,10
2,1043,531,138,12,10
1,1044,410,137,12,10
2,1044,533,138,12,10
1,1045,408,135,12,10
2,1045,536,135,12,10
1,1046,408,137,12,10
2,1046,537,138,12,10
1,1047,408,139,12,10
2,1047,536,139,12,10
1,1048,409,138,12,10
2,1048,538,140,12,10
1,1049,408,137,12,10
2,1049,537,138,12,10
1,1050,411,138,12,10
2,1050,540,140,12,10
1,1051,409,140,12,10
2,1051,535,142,12,10
1,1052,409,141,12,10
2,1052,533,143,12,10
1,1053,413,140,12,10
2,1053,536,142,12,10
1,1054,413,140,12,10
2,1054,536,142,12,10
1,1055,411,141,12,10
2,1055,535,143,12,10
1,1056,412,141,12,10
2,1056,535,144,12,10
1,1057,413,142,12,10
2,1057,538,144,12,10
1,1058,412,142,12,10
2,1058,536,145,12,10
1,1059,414,140,12,10
2,1059,537,143,12,10
1,1060,413,141,12,10
2,1060,538,143,12,10
1,1061,412,142,12,10
2,1061,536,146,12,10
1,1062,414,143,12,10
2,1062,538,145,12,10
1,1063,413,141,12,10
2,1063,537,144,12,10
1,1064,414,144,12,10
2,1064,538,146,12,10
1,1065,414,143,12,10
2,1065,539,146,12,10
1,1066,414,143,12,10
2,1066,539,146,12,10
1,1067,415,145,12,10
2,1067,539,147,12,10
1,1068,416,144,12,10
2,1068,542,147,12,10
1,1069,415,146,12,10
2,1069,539,147,12,10
1,1070,415,145,12,10
2,1070,541,147,12,10
1,1071,417,145,12,10
2,1071,542,147,12,10
1,1072,417,146,12,10
2,1072,542,148,12,10
1,1073,415,145,12,10
2,1073,540,146,12,10
1,1074,417,145,12,10
2,1074,542,147,12,10
1,1075,415,147,12,10
2,1075,542,148,12,10
1,1076,416,146,12,10
2,1076,541,146,12,10
1,1077,417,144,12,10
2,1077,542,145,12,10
1,1078,416,145,12,10
2,1078,543,146,12,10
1,1079,419,147,12,10
2,1079,544,148,12,10
1,1080,417,148,12,10
2,1080,543,148,12,10
1,1081,418,146,12,10
2,1081,547,146,12,10
1,1082,418,147,12,10
2,1082,546,145,12,10
1,1083,416,147,12,10
2,1083,546,146,12,10
1,1084,416,147,12,10
2,1084,548,148,12,10
1,1085,414,149,12,10
2,1085,547,148,12,10
1,1086,414,146,12,10
2,1086,546,146,12,10
1,1087,419,147,12,10
2,1087,546,147,12,10
1,1088,417,150,12,10
2,1088,544,151,12,10
1,1089,418,152,12,10
2,1089,544,151,12,10
1,1090,418,148,12,10
2,1090,545,149,12,10
1,1091,418,150,12,10
2,1091,545,150,12,10
1,1092,420,152,12,10
2,1092,547,153,12,10
1,1093,419,150,12,10
2,1093,547,150,12,10
1,1094,418,152,12,10
2,1094,545,152,12,10
1,1095,419,151,12,10
2,1095,546,152,12,10
1,1096,422,151,12,10
2,1096,549,151,12,10
1,1097,420,151,12,10
2,1097,548,150,12,10
1,1098,421,151,12,10
2,1098,548,151,12,10
1,1099,421,152,12,10
2,1099,549,152,12,10
1,1100,421,153,12,10
2,1100,549,154,12,10
1,1101,421,152,12,10
2,1101,550,152,12,10
1,1102,422,152,12,10
2,1102,550,152,12,10
1,1103,420,153,12,10
2,1103,548,153,12,10
1,1104,421,152,12,10
2,1104,550,152,12,10
1,1105,422,153,12,10
2,1105,550,153,12,10
1,1106,423,155,12,10
2,1106,551,155,12,10
1,1107,423,153,12,10
2,1107,552,153,12,10
1,1108,423,155,12,10
2,1108,551,154,12,10
1,1109,420,154,12,10
2,1109,550,154,12,10
1,1110,424,154,12,10
2,1110,552,154,12,10
1,1111,425,155,12,10
2,1111,554,154,12,10
1,1112,422,158,12,10
2,1112,552,157,12,10
1,1113,425,154,12,10
2,1113,554,154,12,10
1,1114,423,155,12,10
2,1114,553,154,12,10
1,1115,423,155,12,10
2,1115,552,155,12,10
1,1116,425,155,12,10
2,1116,555,154,12,10
1,1117,423,157,12,10
2,1117,558,155,12,10
1,1118,421,157,12,10
2,1118,557,156,12,10
1,1119,424,154,12,10
2,1119,560,153,12,10
1,1120,423,156,12,10
2,1120,559,155,12,10
1,1121,422,158,12,10
2,1121,558,157,12,10
1,1122,423,155,12,10
2,1122,559,155,12,10
1,1123,425,158,12,10
2,1123,556,158,12,10
1,1124,425,159,12,10
2,1124,556,159,12,10
1,1125,427,157,12,10
2,1125,558,157,12,10
1,1126,428,159,12,10
2,1126,559,158,12,10
1,1127,426,158,12,10
2,1127,557,158,12,10
1,1128,428,158,12,10
2,1128,559,159,12,10
1,1129,427,160,12,10
2,1129,558,161,12,10
1,1130,427,159,12,10
2,1130,559,160,12,10
1,1131,428,158,12,10
2,1131,559,158,12,10
1,1132,429,160,12,10
2,1132,560,161,12,10
1,1133,428,162,12,10
2,1133,560,163,12,10
1,1134,428,160,12,10
2,1134,560,160,12,10
1,1135,429,160,12,10
2,1135,561,162,12,10
1,1136,429,162,12,10
2,1136,561,163,12,10
1,1137,430,163,12,10
2,1137,562,163,12,10
1,1138,430,160,12,10
2,1138,562,162,12,10
1,1139,430,161,12,10
2,1139,562,162,12,10
1,1140,429,163,12,10
2,1140,562,165,12,10
1,1141,430,163,12,10
2,1141,562,164,12,10
1,1142,429,161,12,10
2,1142,562,162,12,10
1,1143,430,162,12,10
2,1143,563,164,12,10
1,1144,432,164,12,10
2,1144,564,166,12,10
1,1145,430,164,12,10
2,1145,563,165,12,10
1,1146,430,162,12,10
2,1146,563,164,12,10
1,1147,432,165,12,10
2,1147,565,168,12,10
1,1148,431,167,12,10
2,1148,565,169,12,10
1,1149,431,165,12,10
2,1149,564,167,12,10
1,1150,432,165,12,10
2,1150,566,167,12,10
1,1151,434,167,12,10
2,1151,567,170,12,10
1,1152,433,167,12,10
2,1152,569,169,12,10
1,1153,433,168,12,10
2,1153,571,168,12,10
1,1154,433,169,12,10
2,1154,569,171,12,10
1,1155,433,170,12,10
2,1155,571,171,12,10
1,1156,434,168,12,10
2,1156,571,170,12,10
1,1157,434,173,12,10
2,1157,572,173,12,10
1,1158,435,172,12,10
2,1158,571,173,12,10
1,1159,435,169,12,10
2,1159,569,171,12,10
1,1160,434,172,12,10
2,1160,569,174,12,10
1,1161,434,174,12,10
2,1161,570,176,12,10
1,1162,436,171,12,10
2,1162,570,172,12,10
1,1163,435,175,12,10
2,1163,570,175,12,10
1,1164,435,177,12,10
2,1164,570,177,12,10
1,1165,436,176,12,10
2,1165,572,175,12,10
1,1166,436,176,12,10
2,1166,571,175,12,10
1,1167,438,182,12,10
2,1167,573,179,12,10
1,1168,436,182,12,10
2,1168,572,180,12,10
1,1169,437,181,12,10
2,1169,573,177,12,10
1,1170,438,180,12,10
2,1170,573,176,12,10
1,1171,439,186,12,10
2,1171,574,182,12,10
1,1172,438,188,12,10
2,1172,574,183,12,10
1,1173,439,184,12,10
2,1173,574,179,12,10
1,1174,440,186,12,10
2,1174,576,181,12,10
1,1175,439,188,12,10
2,1175,575,182,12,10
1,1176,439,186,12,10
2,1176,575,181,12,10
1,1177,439,188,12,10
2,1177,575,182,12,10
1,1178,441,190,12,10
2,1178,578,185,12,10
1,1179,442,191,12,10
2,1179,578,187,12,10
1,1180,441,194,12,10
2,1180,578,189,12,10
1,1181,440,192,12,10
2,1181,576,188,12,10
1,1182,442,192,12,10
2,1182,578,188,12,10
1,1183,443,194,12,10
2,1183,581,191,12,10
1,1184,444,194,12,10
2,1184,580,192,12,10
1,1185,442,196,12,10
2,1185,579,194,12,10
1,1186,442,195,12,10
2,1186,579,194,12,10
1,1187,443,196,12,10
2,1187,581,195,12,10
1,1188,441,197,12,10
2,1188,585,196,12,10
1,1189,441,198,12,10
2,1189,586,197,12,10
1,1190,441,197,12,10
2,1190,585,197,12,10
1,1191,444,199,12,10
2,1191,585,198,12,10
1,1192,445,199,12,10
2,1192,586,198,12,10
1,1193,446,199,12,10
2,1193,587,199,12,10
1,1194,447,202,12,10
2,1194,585,202,12,10
1,1195,445,203,12,10
2,1195,583,205,12,10
1,1196,446,201,12,10
2,1196,584,203,12,10
1,1197,446,203,12,10
2,1197,585,204,12,10
1,1198,447,205,12,10
2,1198,585,206,12,10
1,1199,448,204,12,10
2,1199,587,205,12,10
1,1200,447,206,12,10
2,1200,586,206,12,10
1,1201,447,207,12,10
2,1201,586,209,12,10
1,1202,449,207,12,10
2,1202,587,207,12,10
1,1203,448,208,12,10
2,1203,587,209,12,10
1,1204,448,210,12,10
2,1204,588,209,12,10
1,1205,448,208,12,10
2,1205,587,208,12,10
1,1206,448,210,12,10
2,1206,588,209,12,10
1,1207,450,212,12,10
2,1207,589,212,12,10
1,1208,449,213,12,10
2,1208,589,212,12,10
1,1209,449,212,12,10
2,1209,589,211,12,10
1,1210,450,214,12,10
2,1210,589,212,12,10
1,1211,449,215,12,10
2,1211,590,214,12,10
1,1212,450,215,12,10
2,1212,590,213,12,10
1,1213,450,216,12,10
2,1213,591,213,12,10
1,1214,451,216,12,10
2,1214,592,214,12,10
1,1215,451,217,12,10
2,1215,591,215,12,10
1,1216,450,218,12,10
2,1216,592,215,12,10
1,1217,451,220,12,10
2,1217,591,217,12,10
1,1218,451,218,12,10
2,1218,592,215,12,10
1,1219,451,219,12,10
2,1219,593,216,12,10
1,1220,452,221,12,10
2,1220,593,217,12,10
1,1221,452,221,12,10
2,1221,594,218,12,10
1,1222,452,221,12,10
2,1222,594,218,12,10
1,1223,452,222,12,10
2,1223,594,219,12,10
1,1224,454,222,12,10
2,1224,598,217,12,10
1,1225,453,224,12,10
2,1225,598,219,12,10
1,1226,452,224,12,10
2,1226,598,219,12,10
1,1227,449,222,12,10
2,1227,597,218,12,10
1,1228,453,224,12,10
2,1228,599,219,12,10
1,1229,451,223,12,10
2,1229,600,220,12,10
1,1230,453,225,12,10
2,1230,596,221,12,10
1,1231,452,225,12,10
2,1231,595,222,12,10
1,1232,454,226,12,10
2,1232,596,223,12,10
1,1233,454,226,12,10
2,1233,598,223,12,10
1,1234,455,227,12,10
2,1234,598,225,12,10
1,1235,454,227,12,10
2,1235,597,224,12,10
1,1236,453,228,12,10
2,1236,598,226,12,10
1,1237,455,229,12,10
2,1237,598,225,12,10
1,1238,455,227,12,10
2,1238,600,226,12,10
1,1239,457,229,12,10
2,1239,600,226,12,10
1,1240,455,229,12,10
2,1240,600,227,12,10
1,1241,456,230,12,10
2,1241,600,228,12,10
1,1242,456,231,12,10
2,1242,600,229,12,10
1,1243,457,231,12,10
2,1243,601,229,12,10
1,1244,457,233,12,10
2,1244,603,230,12,10
1,1245,456,232,12,10
2,1245,602,230,12,10
1,1246,458,232,12,10
2,1246,602,230,12,10
1,1247,457,233,12,10
2,1247,603,231,12,10
1,1248,458,234,12,10
2,1248,603,233,12,10
1,1249,458,234,12,10
2,1249,603,231,12,10
1,1250,458,234,12,10
2,1250,603,233,12,10
1,1251,459,235,12,10
2,1251,604,233,12,10
1,1252,459,236,12,10
2,1252,605,234,12,10
1,1253,458,236,12,10
2,1253,604,234,12,10
1,1254,458,236,12,10
2,1254,604,234,12,10
1,1255,458,238,12,10
2,1255,604,235,12,10
1,1256,458,237,12,10
2,1256,605,235,12,10
1,1257,459,237,12,10
2,1257,605,234,12,10
1,1258,459,238,12,10
2,1258,605,235,12,10
1,1259,458,239,12,10
2,1259,605,236,12,10
1,1260,456,238,12,10
2,1260,610,234,12,10
1,1261,456,240,12,10
2,1261,609,237,12,10
1,1262,457,240,12,10
2,1262,610,236,12,10
1,1263,457,240,12,10
2,1263,611,235,12,10
1,1264,456,241,12,10
2,1264,610,238,12,10
1,1265,457,242,12,10
2,1265,611,238,12,10
1,1266,460,243,12,10
2,1266,608,239,12,10
1,1267,460,242,12,10
2,1267,608,239,12,10
1,1268,460,244,12,10
2,1268,609,240,12,10
1,1269,461,245,12,10
2,1269,609,242,12,10
1,1270,461,245,12,10
2,1270,608,242,12,10
1,1271,460,245,12,10
2,1271,609,242,12,10
1,1272,462,244,12,10
2,1272,611,242,12,10
1,1273,461,247,12,10
2,1273,609,245,12,10
1,1274,460,245,12,10
2,1274,609,244,12,10
1,1275,461,245,12,10
2,1275,610,244,12,10
1,1276,462,247,12,10
2,1276,611,247,12,10
1,1277,463,246,12,10
2,1277,612,248,12,10
1,1278,462,246,12,10
2,1278,611,247,12,10
1,1279,461,248,12,10
2,1279,611,249,12,10
1,1280,462,247,12,10
2,1280,612,251,12,10
1,1281,463,247,12,10
2,1281,613,250,12,10
1,1282,462,246,12,10
2,1282,612,251,12,10
1,1283,463,248,12,10
2,1283,613,252,12,10
1,1284,463,248,12,10
2,1284,614,253,12,10
1,1285,463,247,12,10
2,1285,613,253,12,10
1,1286,464,247,12,10
2,1286,615,254,12,10
1,1287,465,249,12,10
2,1287,615,256,12,10
1,1288,464,250,12,10
2,1288,615,257,12,10
1,1289,464,249,12,10
2,1289,615,257,12,10
1,1290,464,250,12,10
2,1290,616,257,12,10
1,1291,466,252,12,10
2,1291,616,260,12,10
1,1292,464,252,12,10
2,1292,616,260,12,10
1,1293,465,251,12,10
2,1293,617,260,12,10
1,1294,466,253,12,10
2,1294,618,261,12,10
1,1295,467,255,12,10
2,1295,622,262,12,10
1,1296,463,253,12,10
2,1296,621,261,12,10
1,1297,462,254,12,10
2,1297,621,261,12,10
1,1298,464,255,12,10
2,1298,622,263,12,10
1,1299,463,257,12,10
2,1299,623,264,12,10
1,1300,464,257,12,10
2,1300,623,263,12,10
1,1301,464,258,12,10
2,1301,623,264,12,10
1,1302,468,260,12,10
2,1302,621,265,12,10
1,1303,467,260,12,10
2,1303,620,265,12,10
1,1304,468,262,12,10
2,1304,620,266,12,10
1,1305,468,263,12,10
2,1305,622,267,12,10
1,1306,468,263,12,10
2,1306,621,266,12,10
1,1307,468,264,12,10
2,1307,622,267,12,10
1,1308,469,265,12,10
2,1308,622,268,12,10
1,1309,469,266,12,10
2,1309,623,267,12,10
1,1310,469,267,12,10
2,1310,623,269,12,10
1,1311,469,267,12,10
2,1311,623,268,12,10
1,1312,470,269,12,10
2,1312,624,270,12,10
1,1313,470,269,12,10
2,1313,624,270,12,10
1,1314,470,271,12,10
2,1314,624,272,12,10
1,1315,470,271,12,10
2,1315,625,272,12,10
1,1316,470,272,12,10
2,1316,625,272,12,10
1,1317,472,273,12,10
2,1317,626,274,12,10
1,1318,472,274,12,10
2,1318,627,274,12,10
1,1319,473,274,12,10
2,1319,626,273,12,10
1,1320,471,274,12,10
2,1320,626,275,12,10
1,1321,472,275,12,10
2,1321,627,276,12,10
1,1322,472,276,12,10
2,1322,628,276,12,10
1,1323,473,276,12,10
2,1323,628,276,12,10
1,1324,475,276,12,10
2,1324,630,278,12,10
1,1325,474,278,12,10
2,1325,629,279,12,10
1,1326,474,278,12,10
2,1326,629,279,12,10
1,1327,474,278,12,10
2,1327,630,279,12,10
1,1328,474,278,12,10
2,1328,630,280,12,10
1,1329,475,279,12,10
2,1329,632,282,12,10
1,1330,477,279,12,10
2,1330,632,281,12,10
1,1331,471,279,12,10
2,1331,635,281,12,10
1,1332,471,279,12,10
2,1332,636,282,12,10
1,1333,472,280,12,10
2,1333,636,283,12,10
1,1334,473,280,12,10
2,1334,638,283,12,10
1,1335,474,281,12,10
2,1335,637,285,12,10
1,1336,473,282,12,10
2,1336,639,286,12,10
1,1337,474,282,12,10
2,1337,634,287,12,10
1,1338,477,283,12,10
2,1338,635,287,12,10
1,1339,480,285,12,10
2,1339,635,289,12,10
1,1340,480,286,12,10
2,1340,636,290,12,10
1,1341,481,285,12,10
2,1341,636,289,12,10
1,1342,479,285,12,10
2,1342,637,290,12,10
1,1343,480,287,12,10
2,1343,638,291,12,10
1,1344,480,287,12,10
2,1344,638,292,12,10
1,1345,479,286,12,10
2,1345,638,291,12,10
1,1346,479,287,12,10
2,1346,640,292,12,10
1,1347,481,289,12,10
2,1347,640,294,12,10
1,1348,480,288,12,10
2,1348,639,293,12,10
1,1349,483,288,12,10
2,1349,640,292,12,10
1,1350,482,290,12,10
2,1350,641,295,12,10
1,1351,482,290,12,10
2,1351,641,296,12,10
1,1352,482,289,12,10
2,1352,642,293,12,10
1,1353,483,290,12,10
2,1353,642,296,12,10
1,1354,484,292,12,10
2,1354,642,296,12,10
1,1355,483,291,12,10
2,1355,644,296,12,10
1,1356,482,292,12,10
2,1356,643,298,12,10
1,1357,483,292,12,10
2,1357,644,297,12,10
1,1358,484,292,12,10
2,1358,646,297,12,10
1,1359,485,294,12,10
2,1359,646,299,12,10
1,1360,485,294,12,10
2,1360,646,297,12,10
1,1361,486,293,12,10
2,1361,647,298,12,10
1,1362,485,294,12,10
2,1362,646,298,12,10
1,1363,486,294,12,10
2,1363,647,298,12,10
1,1364,486,295,12,10
2,1364,647,299,12,10
1,1365,485,296,12,10
2,1365,648,300,12,10
1,1366,485,294,12,10
2,1366,648,299,12,10
1,1367,483,296,12,10
2,1367,653,298,12,10
1,1368,483,297,12,10
2,1368,654,300,12,10
1,1369,483,296,12,10
2,1369,654,299,12,10
1,1370,484,298,12,10
2,1370,655,299,12,10
1,1371,484,298,12,10
2,1371,655,301,12,10
1,1372,484,297,12,10
2,1372,656,298,12,10
1,1373,484,299,12,10
2,1373,652,301,12,10
1,1374,488,300,12,10
2,1374,652,302,12,10
1,1375,488,299,12,10
2,1375,654,300,12,10
1,1376,488,301,12,10
2,1376,654,302,12,10
1,1377,489,301,12,10
2,1377,654,302,12,10
1,1378,488,301,12,10
2,1378,654,302,12,10
1,1379,488,301,12,10
2,1379,654,302,12,10
1,1380,489,302,12,10
2,1380,655,302,12,10
1,1381,490,302,12,10
2,1381,657,303,12,10
1,1382,490,304,12,10
2,1382,657,305,12,10
1,1383,490,304,12,10
2,1383,656,304,12,10
1,1384,489,304,12,10
2,1384,657,304,12,10
1,1385,490,305,12,10
2,1385,658,306,12,10
1,1386,491,305,12,10
2,1386,659,306,12,10
1,1387,491,305,12,10
2,1387,658,305,12,10
1,1388,491,306,12,10
2,1388,659,307,12,10
1,1389,492,306,12,10
2,1389,660,307,12,10
1,1390,492,306,12,10
2,1390,660,307,12,10
1,1391,493,306,12,10
2,1391,661,307,12,10
1,1392,492,307,12,10
2,1392,662,309,12,10
1,1393,492,308,12,10
2,1393,661,309,12,10
1,1394,493,307,12,10
2,1394,662,308,12,10
1,1395,492,307,12,10
2,1395,662,309,12,10
1,1396,493,309,12,10
2,1396,664,311,12,10
1,1397,494,309,12,10
2,1397,664,310,12,10
1,1398,493,309,12,10
2,1398,664,311,12,10
1,1399,494,310,12,10
2,1399,665,312,12,10
1,1400,494,310,12,10
2,1400,665,312,12,10
1,1401,495,311,12,10
2,1401,665,312,12,10
1,1402,496,312,12,10
2,1402,668,314,12,10
1,1403,494,312,12,10
2,1403,671,313,12,10
1,1404,493,311,12,10
2,1404,670,312,12,10
1,1405,494,313,12,10
2,1405,672,314,12,10
1,1406,495,314,12,10
2,1406,672,316,12,10
1,1407,494,313,12,10
2,1407,673,314,12,10
1,1408,495,315,12,10
2,1408,673,316,12,10
1,1409,495,316,12,10
2,1409,668,319,12,10
1,1410,496,316,12,10
2,1410,669,318,12,10
1,1411,497,316,12,10
2,1411,670,319,12,10
1,1412,497,318,12,10
2,1412,671,319,12,10
1,1413,498,318,12,10
2,1413,671,320,12,10
1,1414,497,318,12,10
2,1414,672,320,12,10
1,1415,497,320,12,10
2,1415,672,323,12,10
1,1416,499,321,12,10
2,1416,673,323,12,10
1,1417,500,320,12,10
2,1417,673,324,12,10
1,1418,501,322,12,10
2,1418,674,324,12,10
