-8336	0
-8303	0
-8156	0
-8148	0
-8137	0
-8130	0
-8124	0
-8116	0
-8106	0
-8100	0
-8091	0
-8085	0
-8076	0
-8064	0
-8053	0
-8046	0
-8035	0
-8029	0
-8023	0
-8016	0
-8009	0
-8002	0
-7995	0
-7989	0
-7981	0
-7975	275
-7965	250
-7959	275
-7953	525
-7947	800
-7941	1100
-7934	1350
-7928	1525
-7922	1700
-7915	1875
-7909	2025
-7903	2150
-7897	2275
-7891	2350
-7885	2525
-7878	2750
-7872	2925
-7866	3100
-7855	3625
-7849	3975
-7843	4375
-7836	4725
-7819	5425
-7806	6075
-7796	6600
-7786	7175
-7779	7575
-7773	7900
-7767	8200
-7761	8550
-7755	8900
-7749	9225
-7743	9575
-7728	10275
-7716	10675
-7704	10900
-7692	11150
-7681	11500
-7670	11975
-7660	12650
-7628	14200
-7597	15475
-7566	16775
-7534	17900
-7504	19100
-7443	21275
-7382	23150
-7320	24825
-7258	26425
-7197	27950
-7135	29250
-7074	30100
-7013	31075
-6953	32175
-6891	33950
-6829	35150
-6768	36225
-6707	37200
-6645	38000
-6584	38000
-6523	38000
-6462	38000
-6400	38000
-6338	38000
-6276	37975
-6224	37975
-6218	37975
-6212	37975
-6206	37975
-6200	37975
-6194	38000
-6188	38000
-6180	38000
-6117	38050
-6055	38000
-5993	37975
-5932	38000
-5872	38025
-5809	38000
-5749	38000
-5685	38000
-5622	38000
-5593	38000
-5587	38000
-5579	38000
-5573	38000
-5567	38000
-5499	37975
-5436	37975
-5376	38000
-5315	38025
-5253	38000
-5192	38000
-5133	38025
-5068	38025
-5006	38000
-4943	38000
-4883	38000
-4821	38000
-4761	38025
-4700	38000
-4639	38000
-4577	38000
-4516	38000
-4454	38000
-4448	38000
-4442	38000
-4418	38025
-4353	38000
-4291	37975
-4230	38000
-4169	38000
-4108	38000
-4046	38000
-3987	38000
-3925	38000
-3862	38000
-3801	38000
-3740	38025
-3680	38000
-3615	38025
-3556	37975
-3491	37975
-3413	38025
-3352	38025
-3291	38000
-3228	37975
-3166	38000
-3105	38025
-3043	38000
-2982	38000
-2921	38000
-2861	38000
-2798	38000
-2738	38000
-2677	38000
-2615	38000
-2553	38000
-2492	38025
-2428	38000
-2366	37975
-2304	37975
-2242	38000
-2180	38000
-2119	37750
-2057	36850
-1995	35825
-1933	35025
-1872	32900
-1811	30650
-1749	29975
-1687	30000
-1626	30000
-1563	30000
-1502	30000
-1440	29250
-1378	28275
-1319	27325
-1257	26325
-1196	25325
-1134	24300
-1073	22700
-1011	20400
-951	18225
-889	16200
-858	15150
-826	14125
-795	13175
-789	13050
-783	12950
-777	12850
-771	12750
-765	12675
-758	12600
-752	12550
-746	12500
-711	11825
-699	11525
-687	11175
-674	10700
-663	10300
-653	10000
-641	9700
-629	9375
-618	9100
-608	8875
-596	8675
-590	8525
-583	8325
-577	8150
-571	7975
-560	7750
-548	7500
-537	7175
-525	6800
-513	6525
-501	6325
-489	6100
-477	5875
-465	5650
-453	5425
-442	5225
-432	5000
-420	4825
-414	4750
-408	4675
-402	4600
-394	4525
-382	4350
-376	4275
-370	4200
-364	4100
-358	4025
-352	3950
-346	3850
-340	3775
-334	3700
-328	3625
-322	3575
-314	3525
-302	3350
-294	3225
-288	3100
-282	3050
-276	2950
-270	2925
-264	2875
-258	2850
-252	2800
-246	2775
-240	2750
-234	2725
-228	2700
-222	2675
-216	2650
-210	2625
-204	2600
-198	2575
-192	2550
-182	2400
-176	2275
-170	2125
-159	1925
-152	1850
-146	1750
-140	1675
-134	1575
-123	1400
-116	1325
-110	1225
-104	1150
-98	1075
-86	925
-80	875
-74	775
-68	700
-62	625
-56	550
-50	500
-44	425
-38	350
-27	200
-20	100
-11	125
0	0
6	0
13	0
24	0
30	0
37	0
45	0
52	0
58	0
66	0
73	0
81	0
88	0
98	0
109	0
119	0
125	0
133	0
144	0
150	0
160	0
166	0
176	0
183	0
