Adjusted Timestamp,Timestamp,UTC,Callsign,Latitude,Longitude,Altitude,Speed,Direction
-6362,1580984860,2020-02-06T10:27:40Z,RYR81WG,46.606339,11.272174,37900,399,331
-6301,1580984921,2020-02-06T10:28:41Z,RYR81WG,46.706177,11.193259,38825,404,331
-6238,1580984984,2020-02-06T10:29:44Z,RYR81WG,46.810135,11.110662,39650,409,331
-6178,1580985044,2020-02-06T10:30:44Z,RYR81WG,46.911667,11.029175,40000,418,331
-6115,1580985107,2020-02-06T10:31:47Z,RYR81WG,47.018738,10.943298,40000,417,331
-6054,1580985168,2020-02-06T10:32:48Z,RYR81WG,47.120735,10.861605,40000,413,331
-5992,1580985230,2020-02-06T10:33:50Z,RYR81WG,47.223148,10.778574,40000,412,331
-5932,1580985290,2020-02-06T10:34:50Z,RYR81WG,47.323235,10.697092,40000,414,330
-5872,1580985350,2020-02-06T10:35:50Z,RYR81WG,47.425743,10.613427,40000,414,330
-5810,1580985412,2020-02-06T10:36:52Z,RYR81WG,47.528503,10.529503,40000,414,330
-5749,1580985473,2020-02-06T10:37:53Z,RYR81WG,47.627151,10.432617,40000,422,317
-5687,1580985535,2020-02-06T10:38:55Z,RYR81WG,47.710693,10.307648,40000,423,314
-5626,1580985596,2020-02-06T10:39:56Z,RYR81WG,47.795788,10.178692,40000,423,314
-5562,1580985660,2020-02-06T10:41:00Z,RYR81WG,47.881443,10.049532,40000,422,314
-5501,1580985721,2020-02-06T10:42:01Z,RYR81WG,47.965332,9.921922,40000,421,314
-5441,1580985781,2020-02-06T10:43:01Z,RYR81WG,48.046692,9.796989,40000,421,314
-5379,1580985843,2020-02-06T10:44:03Z,RYR81WG,48.130825,9.668039,40000,421,314
-5319,1580985903,2020-02-06T10:45:03Z,RYR81WG,48.212036,9.542471,40000,422,314
-5257,1580985965,2020-02-06T10:46:05Z,RYR81WG,48.29631,9.411833,40000,421,314
-5194,1580986028,2020-02-06T10:47:08Z,RYR81WG,48.380066,9.281279,40000,422,313
-5135,1580986087,2020-02-06T10:48:07Z,RYR81WG,48.461929,9.152879,40000,422,313
-5073,1580986149,2020-02-06T10:49:09Z,RYR81WG,48.544395,9.022594,40000,421,313
-5011,1580986211,2020-02-06T10:50:11Z,RYR81WG,48.62735,8.891192,40000,419,313
-4950,1580986272,2020-02-06T10:51:12Z,RYR81WG,48.709049,8.761452,40000,419,313
-4889,1580986333,2020-02-06T10:52:13Z,RYR81WG,48.789368,8.632789,40000,418,313
-4828,1580986394,2020-02-06T10:53:14Z,RYR81WG,48.871239,8.50096,40000,419,313
-4767,1580986455,2020-02-06T10:54:15Z,RYR81WG,48.951599,8.37116,40000,422,313
-4705,1580986517,2020-02-06T10:55:17Z,RYR81WG,49.031387,8.229534,40000,425,308
-4640,1580986582,2020-02-06T10:56:22Z,RYR81WG,49.109261,8.081745,40000,426,308
-4578,1580986644,2020-02-06T10:57:24Z,RYR81WG,49.186813,7.932056,40000,426,308
-4515,1580986707,2020-02-06T10:58:27Z,RYR81WG,49.262375,7.786983,40000,428,308
-4451,1580986771,2020-02-06T10:59:31Z,RYR81WG,49.341461,7.633257,40000,430,308
-4390,1580986832,2020-02-06T11:00:32Z,RYR81WG,49.416595,7.486026,40000,430,308
-4326,1580986896,2020-02-06T11:01:36Z,RYR81WG,49.495239,7.331567,40000,429,307
-4263,1580986959,2020-02-06T11:02:39Z,RYR81WG,49.571804,7.180531,40000,428,307
-4202,1580987020,2020-02-06T11:03:40Z,RYR81WG,49.64624,7.032809,40000,427,307
-4139,1580987083,2020-02-06T11:04:43Z,RYR81WG,49.721054,6.883007,40000,426,307
-4079,1580987143,2020-02-06T11:05:43Z,RYR81WG,49.794113,6.736281,40000,425,307
-4016,1580987206,2020-02-06T11:06:46Z,RYR81WG,49.868317,6.586665,40000,424,307
-3956,1580987266,2020-02-06T11:07:46Z,RYR81WG,49.939751,6.441403,40000,424,307
-3893,1580987329,2020-02-06T11:08:49Z,RYR81WG,50.014095,6.289079,40000,424,307
-3832,1580987390,2020-02-06T11:09:50Z,RYR81WG,50.085926,6.141432,40000,424,307
-3769,1580987453,2020-02-06T11:10:53Z,RYR81WG,50.159386,5.989998,40000,426,306
-3709,1580987513,2020-02-06T11:11:53Z,RYR81WG,50.231506,5.840245,40000,427,306
-3646,1580987576,2020-02-06T11:12:56Z,RYR81WG,50.306122,5.684052,40000,428,306
-3583,1580987639,2020-02-06T11:13:59Z,RYR81WG,50.379715,5.529315,40000,429,306
-3520,1580987702,2020-02-06T11:15:02Z,RYR81WG,50.454437,5.371158,40000,429,306
-3459,1580987763,2020-02-06T11:16:03Z,RYR81WG,50.526356,5.21806,40000,430,306
-3396,1580987826,2020-02-06T11:17:06Z,RYR81WG,50.599731,5.0613,40000,432,306
-3336,1580987886,2020-02-06T11:18:06Z,RYR81WG,50.671181,4.90688,40000,435,305
-3272,1580987950,2020-02-06T11:19:10Z,RYR81WG,50.746948,4.742754,40000,436,306
-3208,1580988014,2020-02-06T11:20:14Z,RYR81WG,50.8228,4.577408,40000,437,305
-3145,1580988077,2020-02-06T11:21:17Z,RYR81WG,50.896168,4.416733,40000,437,305
-3082,1580988140,2020-02-06T11:22:20Z,RYR81WG,50.971252,4.250893,40000,437,305
-3018,1580988204,2020-02-06T11:23:24Z,RYR81WG,51.037079,4.075631,40000,439,299
-2955,1580988267,2020-02-06T11:24:27Z,RYR81WG,51.099182,3.898468,40000,439,298
-2892,1580988330,2020-02-06T11:25:30Z,RYR81WG,51.160908,3.721161,40000,437,298
-2830,1580988392,2020-02-06T11:26:32Z,RYR81WG,51.222198,3.543685,39700,438,298
-2769,1580988453,2020-02-06T11:27:33Z,RYR81WG,51.273514,3.365454,38700,443,285
-2760,1580988462,2020-02-06T11:27:42Z,RYR81WG,51.277634,3.338879,38575,442,282
-2754,1580988468,2020-02-06T11:27:48Z,RYR81WG,51.280128,3.319626,38475,441,281
-2692,1580988530,2020-02-06T11:28:50Z,RYR81WG,51.306335,3.12227,38000,433,282
-2631,1580988591,2020-02-06T11:29:51Z,RYR81WG,51.342182,2.939453,38000,427,287
-2570,1580988652,2020-02-06T11:30:52Z,RYR81WG,51.379055,2.756805,38000,427,287
-2506,1580988716,2020-02-06T11:31:56Z,RYR81WG,51.425171,2.57043,38000,421,293
-2449,1580988773,2020-02-06T11:32:53Z,RYR81WG,51.465042,2.403037,38000,429,283
-2443,1580988779,2020-02-06T11:32:59Z,RYR81WG,51.467457,2.384262,38000,431,280
-2436,1580988786,2020-02-06T11:33:06Z,RYR81WG,51.469505,2.364731,37950,431,279
-2371,1580988851,2020-02-06T11:34:11Z,RYR81WG,51.48761,2.166608,36800,411,277
-2310,1580988912,2020-02-06T11:35:12Z,RYR81WG,51.504745,1.983032,35775,404,278
-2246,1580988976,2020-02-06T11:36:16Z,RYR81WG,51.524902,1.792297,34350,416,280
-2185,1580989037,2020-02-06T11:37:17Z,RYR81WG,51.544174,1.603546,33025,424,277
-2123,1580989099,2020-02-06T11:38:19Z,RYR81WG,51.56028,1.411362,31775,422,277
-2061,1580989161,2020-02-06T11:39:21Z,RYR81WG,51.574448,1.21629,30525,421,271
-2050,1580989172,2020-02-06T11:39:32Z,RYR81WG,51.574108,1.1866,30350,419,267
-1990,1580989232,2020-02-06T11:40:32Z,RYR81WG,51.569138,1.000127,30000,409,267
-1929,1580989293,2020-02-06T11:41:33Z,RYR81WG,51.564148,0.815438,30000,397,267
-1867,1580989355,2020-02-06T11:42:35Z,RYR81WG,51.559258,0.638657,30000,394,267
-1806,1580989416,2020-02-06T11:43:36Z,RYR81WG,51.55394,0.456155,30000,392,267
-1744,1580989478,2020-02-06T11:44:38Z,RYR81WG,51.54863,0.282304,30000,389,267
-1682,1580989540,2020-02-06T11:45:40Z,RYR81WG,51.542778,0.102081,30000,387,266
-1622,1580989600,2020-02-06T11:46:40Z,RYR81WG,51.536957,-0.071411,30000,385,266
-1560,1580989662,2020-02-06T11:47:42Z,RYR81WG,51.530766,-0.246887,30000,383,266
-1499,1580989723,2020-02-06T11:48:43Z,RYR81WG,51.528168,-0.421044,30000,382,272
-1438,1580989784,2020-02-06T11:49:44Z,RYR81WG,51.531967,-0.592,29100,378,271
-1375,1580989847,2020-02-06T11:50:47Z,RYR81WG,51.535583,-0.768226,26900,383,271
-1313,1580989909,2020-02-06T11:51:49Z,RYR81WG,51.538559,-0.943488,25025,376,271
-1251,1580989971,2020-02-06T11:52:51Z,RYR81WG,51.548969,-1.114426,23200,367,276
-1188,1580990034,2020-02-06T11:53:54Z,RYR81WG,51.561493,-1.282134,21175,363,276
-1161,1580990061,2020-02-06T11:54:21Z,RYR81WG,51.563168,-1.352234,19675,380,266
-1154,1580990068,2020-02-06T11:54:28Z,RYR81WG,51.562328,-1.374207,19075,384,266
-1092,1580990130,2020-02-06T11:55:30Z,RYR81WG,51.55632,-1.558797,14200,405,269
-1060,1580990162,2020-02-06T11:56:02Z,RYR81WG,51.55772,-1.649857,12950,378,271
-1029,1580990193,2020-02-06T11:56:33Z,RYR81WG,51.560047,-1.734238,12225,343,272
-998,1580990224,2020-02-06T11:57:04Z,RYR81WG,51.561905,-1.80933,11700,313,272
-985,1580990237,2020-02-06T11:57:17Z,RYR81WG,51.562561,-1.837616,11325,309,272
-974,1580990248,2020-02-06T11:57:28Z,RYR81WG,51.563259,-1.864014,11050,304,272
-960,1580990262,2020-02-06T11:57:42Z,RYR81WG,51.564011,-1.892469,10850,298,272
-948,1580990274,2020-02-06T11:57:54Z,RYR81WG,51.564743,-1.918302,10625,293,272
-937,1580990285,2020-02-06T11:58:05Z,RYR81WG,51.56554,-1.944809,10425,290,272
-924,1580990298,2020-02-06T11:58:18Z,RYR81WG,51.566334,-1.970444,10225,290,272
-911,1580990311,2020-02-06T11:58:31Z,RYR81WG,51.567219,-1.999435,10000,292,272
-900,1580990322,2020-02-06T11:58:42Z,RYR81WG,51.568039,-2.024082,10000,291,272
-888,1580990334,2020-02-06T11:58:54Z,RYR81WG,51.568771,-2.047466,10000,290,272
-877,1580990345,2020-02-06T11:59:05Z,RYR81WG,51.569637,-2.072906,10000,290,273
-863,1580990359,2020-02-06T11:59:19Z,RYR81WG,51.570614,-2.101746,10000,289,273
-851,1580990371,2020-02-06T11:59:31Z,RYR81WG,51.571548,-2.129364,10000,289,273
-840,1580990382,2020-02-06T11:59:42Z,RYR81WG,51.571838,-2.152875,10000,289,267
-834,1580990388,2020-02-06T11:59:48Z,RYR81WG,51.570942,-2.16423,10000,288,261
-826,1580990396,2020-02-06T11:59:56Z,RYR81WG,51.56908,-2.179794,10000,288,258
-818,1580990404,2020-02-06T12:00:04Z,RYR81WG,51.566753,-2.198029,10000,287,258
-812,1580990410,2020-02-06T12:00:10Z,RYR81WG,51.565063,-2.211073,10000,287,258
-803,1580990419,2020-02-06T12:00:19Z,RYR81WG,51.562515,-2.230759,10000,287,258
-784,1580990438,2020-02-06T12:00:38Z,RYR81WG,51.557602,-2.269196,10000,289,258
-771,1580990451,2020-02-06T12:00:51Z,RYR81WG,51.554276,-2.295227,10000,289,258
-760,1580990462,2020-02-06T12:01:02Z,RYR81WG,51.552738,-2.32048,9975,280,267
-754,1580990468,2020-02-06T12:01:08Z,RYR81WG,51.552521,-2.333036,9975,274,268
-747,1580990475,2020-02-06T12:01:15Z,RYR81WG,51.552273,-2.345428,10000,270,268
-741,1580990481,2020-02-06T12:01:21Z,RYR81WG,51.55204,-2.357712,10000,268,268
-730,1580990492,2020-02-06T12:01:32Z,RYR81WG,51.551575,-2.380219,10000,265,268
-716,1580990506,2020-02-06T12:01:46Z,RYR81WG,51.551056,-2.407862,10000,264,268
-704,1580990518,2020-02-06T12:01:58Z,RYR81WG,51.550598,-2.43028,10000,263,268
-694,1580990528,2020-02-06T12:02:08Z,RYR81WG,51.550186,-2.451733,10000,263,268
-683,1580990539,2020-02-06T12:02:19Z,RYR81WG,51.54982,-2.470959,10000,264,268
-670,1580990552,2020-02-06T12:02:32Z,RYR81WG,51.549294,-2.495422,10000,263,268
-648,1580990574,2020-02-06T12:02:54Z,RYR81WG,51.55167,-2.539825,9750,262,277
-637,1580990585,2020-02-06T12:03:05Z,RYR81WG,51.553436,-2.560186,9500,262,277
-626,1580990596,2020-02-06T12:03:16Z,RYR81WG,51.555313,-2.58201,9225,264,277
-614,1580990608,2020-02-06T12:03:28Z,RYR81WG,51.557301,-2.605515,8975,263,277
-602,1580990620,2020-02-06T12:03:40Z,RYR81WG,51.559341,-2.628702,8750,261,278
-592,1580990630,2020-02-06T12:03:50Z,RYR81WG,51.561127,-2.649116,8525,261,278
-580,1580990642,2020-02-06T12:04:02Z,RYR81WG,51.563213,-2.672729,8275,261,278
-567,1580990655,2020-02-06T12:04:15Z,RYR81WG,51.565308,-2.696609,8050,261,278
-555,1580990667,2020-02-06T12:04:27Z,RYR81WG,51.567398,-2.719339,8000,260,278
-542,1580990680,2020-02-06T12:04:40Z,RYR81WG,51.5695,-2.742386,7975,258,278
-532,1580990690,2020-02-06T12:04:50Z,RYR81WG,51.571381,-2.762096,7725,258,278
-519,1580990703,2020-02-06T12:05:03Z,RYR81WG,51.573826,-2.788315,7450,259,278
-506,1580990716,2020-02-06T12:05:16Z,RYR81WG,51.57597,-2.81105,7225,257,278
-494,1580990728,2020-02-06T12:05:28Z,RYR81WG,51.578018,-2.83287,7025,256,278
-482,1580990740,2020-02-06T12:05:40Z,RYR81WG,51.580307,-2.856297,6800,255,278
-473,1580990749,2020-02-06T12:05:49Z,RYR81WG,51.580948,-2.874706,6625,249,266
-465,1580990757,2020-02-06T12:05:57Z,RYR81WG,51.579025,-2.88933,6450,245,253
-458,1580990764,2020-02-06T12:06:04Z,RYR81WG,51.57605,-2.8995,6250,245,253
-452,1580990770,2020-02-06T12:06:10Z,RYR81WG,51.57206,-2.908173,6100,241,229
-446,1580990776,2020-02-06T12:06:16Z,RYR81WG,51.567169,-2.915237,6025,235,218
-440,1580990782,2020-02-06T12:06:22Z,RYR81WG,51.56131,-2.920656,5925,227,206
-434,1580990788,2020-02-06T12:06:28Z,RYR81WG,51.555862,-2.923848,5750,225,197
-428,1580990794,2020-02-06T12:06:34Z,RYR81WG,51.54948,-2.925949,5500,227,190
-422,1580990800,2020-02-06T12:06:40Z,RYR81WG,51.543941,-2.927551,5325,229,189
-414,1580990808,2020-02-06T12:06:48Z,RYR81WG,51.534439,-2.930232,5125,226,190
-408,1580990814,2020-02-06T12:06:54Z,RYR81WG,51.528076,-2.932088,5050,222,190
-395,1580990827,2020-02-06T12:07:07Z,RYR81WG,51.516312,-2.935725,4925,213,190
-389,1580990833,2020-02-06T12:07:13Z,RYR81WG,51.510635,-2.937432,4875,207,191
-373,1580990849,2020-02-06T12:07:29Z,RYR81WG,51.495621,-2.942257,4750,194,191
-366,1580990856,2020-02-06T12:07:36Z,RYR81WG,51.490448,-2.943891,4700,190,191
-359,1580990863,2020-02-06T12:07:43Z,RYR81WG,51.484074,-2.946014,4625,188,191
-347,1580990875,2020-02-06T12:07:55Z,RYR81WG,51.473145,-2.949606,4525,184,191
-340,1580990882,2020-02-06T12:08:02Z,RYR81WG,51.467651,-2.951388,4525,182,191
-333,1580990889,2020-02-06T12:08:09Z,RYR81WG,51.461452,-2.953415,4525,182,191
-327,1580990895,2020-02-06T12:08:15Z,RYR81WG,51.456573,-2.955025,4475,179,191
-321,1580990901,2020-02-06T12:08:21Z,RYR81WG,51.45163,-2.956658,4300,181,191
-314,1580990908,2020-02-06T12:08:28Z,RYR81WG,51.446686,-2.958366,4175,184,192
-303,1580990919,2020-02-06T12:08:39Z,RYR81WG,51.436981,-2.961706,3975,182,191
-297,1580990925,2020-02-06T12:08:45Z,RYR81WG,51.432083,-2.963339,3875,181,191
-291,1580990931,2020-02-06T12:08:51Z,RYR81WG,51.427094,-2.964972,3775,179,191
-284,1580990938,2020-02-06T12:08:58Z,RYR81WG,51.421967,-2.96668,3675,179,191
-272,1580990950,2020-02-06T12:09:10Z,RYR81WG,51.411453,-2.970123,3450,179,191
-265,1580990957,2020-02-06T12:09:17Z,RYR81WG,51.406612,-2.971725,3350,178,191
-259,1580990963,2020-02-06T12:09:23Z,RYR81WG,51.401211,-2.973404,3250,175,189
-253,1580990969,2020-02-06T12:09:29Z,RYR81WG,51.396423,-2.973806,3150,171,178
-246,1580990976,2020-02-06T12:09:36Z,RYR81WG,51.39204,-2.972336,3075,168,163
-238,1580990984,2020-02-06T12:09:44Z,RYR81WG,51.386269,-2.966766,2875,166,140
-232,1580990990,2020-02-06T12:09:50Z,RYR81WG,51.383423,-2.961335,2750,169,125
-226,1580990996,2020-02-06T12:09:56Z,RYR81WG,51.380951,-2.953689,2650,167,114
-220,1580991002,2020-02-06T12:10:02Z,RYR81WG,51.379845,-2.94693,2600,168,101
-214,1580991008,2020-02-06T12:10:08Z,RYR81WG,51.379166,-2.940773,2550,168,100
-208,1580991014,2020-02-06T12:10:14Z,RYR81WG,51.378307,-2.932892,2500,166,99
-202,1580991020,2020-02-06T12:10:20Z,RYR81WG,51.377426,-2.925629,2475,164,100
-194,1580991028,2020-02-06T12:10:28Z,RYR81WG,51.376492,-2.915955,2425,163,97
-187,1580991035,2020-02-06T12:10:35Z,RYR81WG,51.376167,-2.906799,2350,164,91
-181,1580991041,2020-02-06T12:10:41Z,RYR81WG,51.376213,-2.89917,2250,162,89
-174,1580991048,2020-02-06T12:10:48Z,RYR81WG,51.376259,-2.891083,2150,158,89
-168,1580991054,2020-02-06T12:10:54Z,RYR81WG,51.376282,-2.884802,2075,156,90
-162,1580991060,2020-02-06T12:11:00Z,RYR81WG,51.376308,-2.87735,2000,157,89
-156,1580991066,2020-02-06T12:11:06Z,RYR81WG,51.376556,-2.87003,1900,158,86
-146,1580991076,2020-02-06T12:11:16Z,RYR81WG,51.377052,-2.858505,1750,158,86
-134,1580991088,2020-02-06T12:11:28Z,RYR81WG,51.377655,-2.844238,1575,160,86
-127,1580991095,2020-02-06T12:11:35Z,RYR81WG,51.377937,-2.837524,1500,161,85
-119,1580991103,2020-02-06T12:11:43Z,RYR81WG,51.378387,-2.827421,1375,158,86
-113,1580991109,2020-02-06T12:11:49Z,RYR81WG,51.378635,-2.820663,1275,155,86
-101,1580991121,2020-02-06T12:12:01Z,RYR81WG,51.379166,-2.80812,1125,148,86
-90,1580991132,2020-02-06T12:12:12Z,RYR81WG,51.379715,-2.794759,975,141,86
-82,1580991140,2020-02-06T12:12:20Z,RYR81WG,51.379944,-2.788375,875,140,86
-72,1580991150,2020-02-06T12:12:30Z,RYR81WG,51.380493,-2.776275,725,138,85
-65,1580991157,2020-02-06T12:12:37Z,RYR81WG,51.380684,-2.770157,650,138,87
-52,1580991170,2020-02-06T12:12:50Z,RYR81WG,51.38118,-2.757791,500,134,85
-40,1580991182,2020-02-06T12:13:02Z,RYR81WG,51.38166,-2.745972,350,134,86
-34,1580991188,2020-02-06T12:13:08Z,RYR81WG,51.381893,-2.740021,275,135,86
-23,1580991199,2020-02-06T12:13:19Z,RYR81WG,51.382359,-2.728195,150,135,86
0,1580991222,2020-02-06T12:13:42Z,RYR81WG,51.382954,-2.712547,0,50,87
20,1580991242,2020-02-06T12:14:02Z,RYR81WG,51.383114,-2.708297,0,32,87
58,1580991280,2020-02-06T12:14:40Z,RYR81WG,51.384521,-2.7071,0,23,354
66,1580991288,2020-02-06T12:14:48Z,RYR81WG,51.384716,-2.707555,0,23,286
72,1580991294,2020-02-06T12:14:54Z,RYR81WG,51.384708,-2.707882,0,23,270
79,1580991301,2020-02-06T12:15:01Z,RYR81WG,51.384872,-2.708263,0,21,323
91,1580991313,2020-02-06T12:15:13Z,RYR81WG,51.385246,-2.708435,0,16,323
102,1580991324,2020-02-06T12:15:24Z,RYR81WG,51.385258,-2.708836,0,15,275
121,1580991343,2020-02-06T12:15:43Z,RYR81WG,51.385242,-2.709151,0,0,266
