316	4	11	9
316	5	11	9
316	3	11	9
314	5	11	9
315	4	11	9
317	3	11	9
313	3	11	9
312	3	11	9
314	4	11	9
312	7	11	9
314	4	11	9
315	5	11	9
310	6	11	9
312	3	11	9
317	3	11	9
314	6	11	9
312	5	11	9
315	2	11	9
311	5	11	9
314	3	11	9
315	4	11	9
312	5	11	9
315	5	11	9
314	7	11	9
314	6	11	9
316	6	11	9
315	6	11	9
312	5	11	9
317	6	11	9
314	7	11	9
312	7	11	9
316	7	11	9
317	5	11	9
312	4	11	9
314	1	11	9
312	4	11	9
312	5	11	9
316	2	11	9
312	3	11	9
311	2	11	9
314	2	11	9
313	2	11	9
312	3	11	9
312	4	11	9
312	4	11	9
313	3	11	9
313	5	11	9
313	6	11	9
314	4	11	9
313	2	11	9
314	5	11	9
313	4	11	9
313	4	11	9
311	4	11	9
312	2	11	9
309	3	11	9
312	3	11	9
312	2	11	9
314	3	11	9
311	2	11	9
312	3	11	9
315	3	11	9
316	5	11	9
316	7	11	9
314	7	11	9
312	6	11	9
315	5	11	9
314	6	11	9
312	6	11	9
314	5	11	9
314	7	11	9
313	5	11	9
313	5	11	9
313	6	11	9
313	7	11	9
315	8	11	9
315	6	11	9
313	6	11	9
314	6	11	9
315	7	11	9
314	8	11	9
313	7	11	9
312	5	11	9
313	7	11	9
314	4	11	9
316	5	11	9
313	6	11	9
311	6	11	9
313	4	11	9
315	6	11	9
314	5	11	9
313	5	11	9
311	7	11	9
312	7	11	9
316	5	11	9
314	4	11	9
314	7	11	9
316	7	11	9
315	6	11	9
317	7	11	9
316	8	11	9
314	9	11	9
315	8	11	9
317	8	11	9
317	9	11	9
319	12	11	9
318	12	11	9
317	11	11	9
319	13	11	9
319	13	11	9
316	12	11	9
317	11	11	9
318	13	11	9
316	11	11	9
318	10	11	9
318	10	11	9
316	13	11	9
317	12	11	9
319	12	11	9
318	13	11	9
318	13	11	9
319	13	11	9
316	12	11	9
317	8	11	9
318	9	11	9
316	14	11	9
315	8	11	9
316	8	11	9
318	15	11	9
321	14	11	9
319	11	11	9
317	14	11	9
319	14	11	9
319	8	11	9
319	11	11	9
322	15	11	9
321	12	11	9
319	12	11	9
321	15	11	9
322	12	11	9
320	10	11	9
321	14	11	9
322	14	11	9
321	13	11	9
322	13	11	9
322	15	11	9
321	16	11	9
321	13	11	9
323	13	11	9
322	16	11	9
322	15	11	9
323	12	11	9
321	15	11	9
323	15	11	9
323	13	11	9
321	13	11	9
324	15	11	9
324	16	11	9
323	17	11	9
323	16	11	9
323	16	11	9
323	16	11	9
324	15	11	9
323	16	11	9
322	16	11	9
325	14	11	9
325	14	11	9
324	17	11	9
324	19	11	9
325	17	11	9
326	15	11	9
326	18	11	9
324	20	11	9
325	17	11	9
327	17	11	9
327	19	11	9
327	19	11	9
327	19	11	9
327	20	11	9
327	20	11	9
326	20	11	9
326	20	11	9
326	19	11	9
327	20	11	9
327	20	11	9
327	21	11	9
328	22	11	9
327	22	11	9
329	21	11	9
329	23	11	9
328	24	11	9
329	23	11	9
328	24	11	9
328	22	11	9
328	23	11	9
329	25	11	9
330	26	11	9
329	27	11	9
328	25	11	9
329	25	11	9
329	28	11	9
330	28	11	9
331	25	11	9
330	26	11	9
331	27	11	9
333	27	11	9
331	26	11	9
332	26	11	9
334	28	11	9
332	29	11	9
331	27	11	9
335	27	11	9
332	28	11	9
334	28	11	9
334	28	11	9
333	28	11	9
334	28	11	9
335	29	11	9
335	30	11	9
335	29	11	9
335	29	11	9
335	29	11	9
335	30	11	9
335	31	11	9
337	30	11	9
337	30	11	9
336	30	11	9
334	31	11	9
337	31	11	9
338	29	11	9
336	30	11	9
334	31	11	9
335	31	11	9
335	32	11	9
336	30	11	9
337	31	11	9
336	33	11	9
338	33	11	9
339	31	11	9
339	33	11	9
338	34	11	9
338	33	11	9
339	34	11	9
341	35	11	9
340	35	11	9
339	34	11	9
341	34	11	9
340	33	11	9
339	34	11	9
340	35	11	9
341	37	11	9
340	35	11	9
341	35	11	9
341	37	11	9
341	37	11	9
342	37	11	9
342	38	11	9
341	40	11	9
341	38	11	9
343	39	11	9
342	39	11	9
343	38	11	9
341	39	11	9
341	40	11	9
343	38	11	9
342	38	11	9
340	39	11	9
340	39	11	9
340	41	11	9
341	39	11	9
342	36	11	9
340	36	11	9
341	38	11	9
343	39	11	9
342	38	11	9
341	37	11	9
341	38	11	9
342	39	11	9
342	40	11	9
342	38	11	9
343	40	11	9
343	42	11	9
343	40	11	9
344	40	11	9
345	42	11	9
345	40	11	9
344	41	11	9
344	43	11	9
345	40	11	9
345	39	11	9
345	44	11	9
344	43	11	9
346	39	11	9
345	38	11	9
346	41	11	9
346	42	11	9
344	41	11	9
347	41	11	9
345	41	11	9
344	43	11	9
346	42	11	9
347	44	11	9
343	44	11	9
345	41	11	9
345	44	11	9
343	46	11	9
344	44	11	9
344	45	11	9
344	47	11	9
347	46	11	9
347	46	11	9
344	48	11	9
347	46	11	9
348	47	11	9
346	50	11	9
346	48	11	9
347	46	11	9
347	50	11	9
349	49	11	9
348	51	11	9
346	52	11	9
346	49	11	9
347	50	11	9
347	49	11	9
348	50	11	9
346	52	11	9
345	50	11	9
349	50	11	9
349	51	11	9
348	51	11	9
346	52	11	9
347	52	11	9
349	52	11	9
349	52	11	9
346	52	11	9
347	51	11	9
348	52	11	9
348	52	11	9
347	50	11	9
346	51	11	9
348	54	11	9
348	53	11	9
349	53	11	9
347	55	11	9
349	54	11	9
349	54	11	9
351	55	11	9
351	57	11	9
349	55	11	9
349	57	11	9
351	57	11	9
352	56	11	9
349	57	11	9
351	58	11	9
350	60	11	9
350	57	11	9
350	57	11	9
351	59	11	9
350	58	11	9
349	56	11	9
351	58	11	9
352	59	11	9
350	59	11	9
351	57	11	9
350	60	11	9
349	61	11	9
354	60	11	9
352	63	11	9
350	63	11	9
352	62	11	9
353	60	11	9
351	61	11	9
353	63	11	9
351	62	11	9
351	63	11	9
352	62	11	9
351	63	11	9
350	63	11	9
352	63	11	9
351	64	11	9
353	65	11	9
352	65	11	9
351	65	11	9
354	64	11	9
355	66	11	9
352	67	11	9
352	67	11	9
353	65	11	9
352	66	11	9
354	65	11	9
354	65	11	9
352	66	11	9
354	66	11	9
354	67	11	9
352	67	11	9
356	68	11	9
357	70	11	9
355	70	11	9
354	69	11	9
355	70	11	9
355	69	11	9
356	69	11	9
355	69	11	9
356	71	11	9
357	70	11	9
357	71	11	9
357	73	11	9
356	73	11	9
356	73	11	9
355	72	11	9
355	71	11	9
354	71	11	9
354	71	11	9
355	71	11	9
355	73	11	9
355	73	11	9
358	72	11	9
358	74	11	9
358	73	11	9
358	73	11	9
359	75	11	9
359	75	11	9
359	74	11	9
358	76	11	9
358	77	11	9
358	75	11	9
359	76	11	9
359	75	11	9
359	74	11	9
358	75	11	9
359	76	11	9
360	76	11	9
359	77	11	9
359	77	11	9
361	76	11	9
360	76	11	9
359	77	11	9
359	75	11	9
359	74	11	9
360	76	11	9
360	79	11	9
360	77	11	9
360	76	11	9
360	77	11	9
360	77	11	9
358	75	11	9
359	76	11	9
360	77	11	9
358	78	11	9
358	77	11	9
359	76	11	9
358	75	11	9
359	76	11	9
362	76	11	9
363	76	11	9
