821,190,46,41
824,187,47,42
827,185,48,43
833,183,46,41
836,182,47,42
838,178,49,44
839,178,49,44
841,176,50,45
840,172,51,46
844,167,52,47
846,164,54,48
847,159,54,48
851,154,55,49
855,145,55,49
859,140,55,49
860,135,54,48
861,127,54,48
865,123,52,47
869,120,51,46
871,114,51,46
875,108,54,48
876,99,55,49
881,94,55,49
885,86,56,50
888,79,56,50
893,73,57,51
895,68,57,51
898,61,58,52
901,54,60,54
906,50,60,54
910,45,60,54
917,40,60,54
919,31,63,56
923,25,64,57
923,18,65,59
927,12,65,59
927,4,65,59
931,0,65,59
933,-6,67,60
939,-10,67,60
944,-15,64,57
951,-23,62,55
956,-28,63,56
963,-27,62,55
971,-27,62,55
979,-27,62,55
