699,316,20,29
700,315,19,28
701,311,20,29
703,309,20,29
705,308,20,29
707,306,20,29
708,305,20,29
711,305,20,29
713,305,20,29
715,305,21,30
717,305,21,31
720,306,20,29
723,305,21,30
725,304,20,29
727,303,21,30
729,303,21,30
731,299,22,31
733,298,22,31
736,296,22,31
741,294,21,30
744,292,21,30
748,289,21,30
751,286,22,31
753,284,22,32
757,282,22,32
761,281,23,33
764,279,23,33
768,278,23,33
771,277,23,33
773,277,23,33
776,277,23,33
776,278,23,33
776,280,23,33
775,281,23,33
774,285,23,33
775,286,22,32
774,287,23,33
773,289,23,33
771,289,23,33
772,290,23,33
769,289,23,33
768,289,23,33
768,291,23,33
765,291,23,33
763,291,23,33
761,292,23,33
758,291,23,33
758,290,23,33
758,288,23,33
759,288,23,33
759,285,23,33
759,283,23,33
759,280,23,33
758,275,23,33
758,272,23,33
758,270,23,33
756,266,23,33
755,264,24,34
755,261,24,35
753,259,25,35
754,259,25,35
754,259,25,35
751,256,25,36
750,255,25,36
748,252,25,36
746,251,25,36
744,249,25,36
744,248,25,36
743,246,25,36
741,244,25,36
738,244,25,36
734,242,25,36
733,240,25,36
731,238,25,36
730,236,25,36
728,234,25,36
726,232,25,36
723,230,25,36
722,227,25,36
718,225,25,36
718,224,26,37
716,220,26,37
714,219,26,37
713,218,26,38
710,215,27,38
710,214,27,38
710,212,27,38
711,211,27,39
712,207,27,39
713,205,27,39
715,203,27,39
718,201,27,39
719,197,27,39
721,194,27,39
725,190,27,39
730,187,27,39
735,184,28,40
740,179,28,40
747,177,28,41
753,173,28,41
758,168,29,42
765,166,29,42
772,161,30,43
777,158,31,44
783,156,31,44
791,154,31,44
797,151,31,45
805,149,32,46
811,146,32,46
817,143,32,46
822,140,32,46
829,137,33,47
836,135,33,47
844,134,33,47
848,130,33,47
855,127,33,48
862,124,34,49
870,121,34,49
879,115,34,49
888,108,35,50
896,102,35,51
906,93,35,51
915,85,35,51
925,78,35,51
936,67,35,51
944,58,36,52
955,48,36,52
960,35,37,53
971,25,37,53
982,11,37,53
994,0,37,53
1005,-11,37,53
1016,-21,37,53
1027,-26,37,53
1036,-26,37,53
