692,359,26,35
691,358,27,37
692,354,28,37
692,355,27,37
691,352,28,38
691,353,28,37
691,353,28,37
691,353,27,37
694,352,27,37
694,353,26,35
694,355,26,35
695,352,26,35
697,351,26,35
697,351,25,34
698,351,25,34
698,350,25,34
697,351,25,34
698,350,25,34
698,350,25,34
697,350,25,34
699,351,25,34
699,351,25,34
696,351,25,34
698,350,25,34
698,350,26,35
698,350,26,35
698,350,26,35
698,348,28,37
698,348,28,38
699,345,28,37
699,346,28,38
699,344,28,38
700,343,28,38
701,341,29,39
701,340,29,40
705,340,29,39
706,337,29,40
707,337,29,40
707,337,29,40
710,337,29,40
713,336,29,40
713,336,29,40
715,336,29,40
718,337,29,40
718,336,29,40
721,336,30,41
722,334,30,41
724,335,31,41
726,335,31,42
726,333,32,43
728,332,32,43
728,329,32,44
730,328,32,44
731,326,32,44
732,325,32,44
732,321,33,45
733,317,34,46
733,315,34,46
734,312,34,46
735,311,34,46
735,309,34,47
735,306,34,47
736,303,34,46
736,302,34,46
736,299,34,46
737,296,34,46
738,293,34,46
740,291,34,46
742,289,34,46
742,287,34,46
742,285,34,46
744,285,34,46
746,283,34,46
747,282,34,46
747,282,34,46
748,281,34,47
750,279,35,48
750,278,35,48
751,276,35,48
753,275,35,48
753,274,35,48
754,272,36,49
754,270,37,49
756,266,37,49
757,264,37,49
759,260,37,49
762,258,37,49
762,257,37,49
764,257,37,49
765,254,37,49
765,254,37,49
767,254,37,50
768,253,37,50
768,253,37,50
769,251,37,50
773,249,38,52
775,248,38,52
775,245,38,52
777,245,38,52
779,243,39,53
780,239,40,54
782,238,40,54
782,236,40,54
783,234,40,54
782,232,40,55
783,230,40,55
782,228,41,56
782,227,41,56
782,226,42,57
782,224,43,58
782,221,44,59
784,220,44,59
786,217,45,60
787,215,44,59
790,214,44,59
791,211,44,59
795,209,45,60
798,206,46,62
799,203,47,63
804,202,48,64
806,200,48,65
811,196,48,64
815,193,48,65
819,187,48,65
823,183,48,65
827,182,48,65
831,179,48,65
835,178,49,67
839,176,49,67
842,174,50,68
846,173,51,69
848,170,53,71
850,166,54,72
853,162,55,74
855,157,54,72
861,153,54,72
863,148,54,72
866,144,55,74
869,138,56,75
875,133,56,75
879,127,57,77
883,122,58,78
885,116,58,78
890,111,58,78
894,104,60,82
898,97,62,83
903,91,62,83
906,83,63,85
909,74,63,85
912,66,64,87
916,57,65,88
921,49,65,88
925,42,64,87
929,35,64,87
933,28,64,87
936,21,64,87
942,15,64,87
948,9,64,87
951,2,65,88
959,-5,65,88
962,-12,67,90
972,-20,67,90
974,-27,67,90
985,-35,67,90
986,-41,67,90
990,-38,65,88
997,-40,65,88
1016,-44,65,88
1029,-44,65,88
1043,-44,65,88
1014,-37,65,88
1020,-44,65,88
1016,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
-32,-44,65,88
