635,428,13,13
635,428,13,13
637,429,13,13
638,428,13,13
639,428,13,13
640,428,13,13
641,427,13,13
640,426,13,13
641,425,13,13
641,424,13,13
644,424,13,13
645,424,13,13
645,424,13,13
645,423,13,13
644,423,13,13
645,424,13,13
646,423,13,13
646,424,13,13
647,423,13,13
646,423,13,13
648,424,13,13
649,424,13,13
648,424,13,13
648,424,13,13
648,422,13,13
649,422,13,13
649,422,13,13
648,422,13,13
649,421,13,13
649,420,13,13
649,421,13,13
649,420,13,13
649,421,13,13
647,420,13,13
648,419,13,13
648,419,13,13
648,420,13,13
646,419,13,13
647,418,13,13
647,417,13,13
647,417,13,13
646,418,13,13
646,417,13,13
646,416,13,13
645,416,13,13
645,415,13,13
644,415,13,13
644,414,13,13
644,413,13,13
643,413,13,13
642,412,13,13
643,410,13,13
643,408,13,13
641,406,13,13
642,404,13,13
641,402,13,13
642,401,13,13
641,401,13,13
640,399,13,13
640,397,13,13
640,396,13,13
640,394,13,13
639,393,13,13
639,392,13,13
639,391,13,13
639,388,13,13
639,387,13,13
638,386,13,13
638,384,13,13
640,384,13,13
639,383,13,13
639,384,13,13
639,384,13,13
640,384,13,13
640,385,13,13
640,386,13,13
640,387,13,13
643,389,13,13
645,390,13,13
646,391,13,13
646,392,13,13
646,393,13,13
646,397,13,13
646,398,13,13
648,400,13,13
651,402,13,13
648,402,13,13
650,404,13,13
651,405,13,13
653,409,13,13
654,411,13,13
655,413,13,13
656,415,13,13
653,417,13,13
660,420,13,13
661,420,13,13
661,422,13,13
661,425,13,13
660,425,13,13
660,427,13,13
660,430,13,13
663,431,13,13
663,432,13,13
662,434,13,13
662,434,13,13
661,435,13,13
661,434,13,13
660,435,13,13
660,436,13,13
661,436,13,13
661,436,13,13
660,436,13,13
663,434,13,13
663,434,13,13
663,433,13,13
664,430,13,13
671,430,13,13
670,430,13,13
671,427,13,13
670,427,13,13
670,425,13,13
670,424,13,13
672,423,13,13
674,422,13,13
675,423,13,13
675,419,13,13
675,419,13,13
676,418,13,13
676,415,13,13
674,414,13,13
673,414,13,13
674,411,13,13
678,409,13,13
681,406,13,13
680,405,13,13
681,403,13,13
681,403,13,13
681,399,13,13
683,398,13,13
680,397,13,13
682,395,13,13
680,392,13,13
681,390,13,13
680,389,13,13
680,388,13,13
679,385,13,13
680,383,13,13
680,381,13,13
681,380,13,13
680,378,13,13
680,378,13,13
680,374,13,13
682,372,13,13
684,371,13,13
682,369,13,13
683,368,13,13
684,366,13,13
685,365,13,13
685,363,13,13
686,362,13,13
686,359,13,13
687,359,13,13
688,358,13,13
690,357,13,13
691,357,13,13
683,358,13,13
683,361,13,13
685,360,13,13
685,360,13,13
688,362,13,13
695,364,13,13
699,364,13,13
700,365,13,13
698,368,13,13
693,371,13,13
703,370,13,13
701,372,13,13
702,374,13,13
699,374,13,13
699,377,13,13
700,378,13,13
703,380,13,13
701,384,13,13
701,384,13,13
702,387,13,13
702,389,13,13
701,393,13,13
705,395,13,13
704,398,13,13
704,401,13,13
702,404,13,13
702,404,13,13
702,406,13,13
702,405,13,13
700,409,13,13
700,411,13,13
698,413,13,13
697,415,13,13
697,414,13,13
695,415,13,13
692,415,13,13
692,418,13,13
689,416,13,13
688,416,13,13
687,416,13,13
687,413,13,13
686,412,13,13
682,412,13,13
681,410,13,13
680,409,13,13
682,407,13,13
680,405,13,13
680,404,13,13
680,400,13,13
680,399,13,13
681,398,13,13
681,394,13,13
680,393,13,13
682,391,13,13
682,389,13,13
683,387,13,13
685,385,13,13
684,381,13,13
685,378,13,13
685,375,13,13
686,369,13,13
686,363,13,13
686,360,13,13
687,357,13,13
686,354,13,13
687,352,13,13
688,350,13,13
690,349,13,13
691,347,13,13
692,345,13,13
695,344,13,13
697,341,13,13
697,338,13,13
698,336,13,13
699,331,13,13
702,327,13,13
704,323,13,13
709,320,13,13
711,317,13,13
714,317,13,13
720,315,13,13
719,315,13,13
722,315,13,13
723,313,13,13
726,312,13,13
731,313,13,13
732,311,13,13
738,309,13,13
739,309,13,13
743,306,13,13
746,306,13,13
749,305,13,13
753,304,13,13
756,303,13,13
761,302,13,13
767,305,13,13
772,304,13,13
775,305,13,13
782,308,13,13
782,308,13,13
789,308,13,13
792,310,13,13
797,312,13,13
798,314,13,13
804,318,13,13
806,319,13,13
809,322,13,13
812,325,13,13
816,327,13,13
822,328,13,13
821,330,13,13
824,333,13,13
825,335,13,13
824,334,13,13
826,335,13,13
826,337,13,13
828,338,13,13
826,337,13,13
827,338,13,13
827,339,13,13
828,343,13,13
831,343,13,13
835,347,13,13
832,351,13,13
830,354,13,13
828,360,13,13
829,359,13,13
831,359,13,13
831,358,13,13
832,354,13,13
830,352,13,13
827,352,13,13
827,348,13,13
823,341,13,13
820,336,13,13
818,329,13,13
813,327,13,13
817,326,13,13
815,324,13,13
815,321,13,13
814,317,13,13
813,311,13,13
812,303,13,13
812,300,13,13
812,292,13,13
811,288,13,13
811,283,13,13
812,279,13,13
814,276,13,13
816,276,13,13
820,271,13,13
826,266,13,13
829,260,13,13
837,255,13,13
837,252,13,13
843,247,13,13
850,247,13,13
852,244,13,13
857,241,13,13
863,240,13,13
867,238,13,13
875,235,13,13
877,234,13,13
883,234,13,13
890,235,13,13
896,232,13,13
906,228,13,13
916,223,13,13
924,217,13,13
936,213,13,13
949,210,13,13
955,209,13,13
964,204,13,13
974,201,13,13
982,197,13,13
991,190,13,13
997,185,13,13
1004,178,13,13
1013,171,13,13
1022,163,13,13
1030,152,13,13
1039,142,13,13
1050,133,13,13
1057,124,13,13
1064,117,13,13
1071,109,13,13
1078,103,13,13
1084,91,13,13
1089,81,13,13
1093,67,13,13
1096,56,13,13
1103,44,13,13
1111,31,13,13
1119,26,13,13
1130,12,13,13
1139,-2,13,13
1140,-5,13,13
