0.020555556	11.74433333	0.006315765
0.027222222	11.75366667	0.006724747
0.034444444	11.74833333	0.00651494
0.051111111	11.76333333	0.006315765
0.064444444	11.74866667	0.00651494
0.0725	11.76733333	0.00651494
0.080833333	11.75633333	0.00651494
0.088611111	11.75966667	0.00651494
0.097222222	11.75233333	0.006315765
0.162777778	11.78233333	0.003681787
0.207222222	11.79566667	0.003872983
0.215555556	11.79033333	0.003872983
0.223611111	11.797	0.003872983
0.231944444	11.795	0.003872983
0.240277778	11.806	0.003681787
0.248611111	11.79966667	0.003872983
0.256666667	11.81233333	0.003681787
0.265	11.804	0.003872983
0.273333333	11.81433333	0.003872983
0.281388889	11.811	0.003872983
0.289722222	11.817	0.003681787
0.298055556	11.81833333	0.003872983
0.306111111	11.824	0.003872983
0.314444444	11.82966667	0.003872983
0.322777778	11.82933333	0.003872983
0.330833333	11.83033333	0.003872983
0.339166667	11.83033333	0.003681787
0.3475	11.835	0.003872983
0.355833333	11.83366667	0.003681787
0.363888889	11.839	0.003681787
0.372222222	11.836	0.003681787
0.380555556	11.83666667	0.003681787
0.388611111	11.84333333	0.003681787
0.396944444	11.844	0.003681787
0.405277778	11.85	0.003872983
0.413333333	11.84533333	0.003872983
0.421666667	11.849	0.003681787
0.43	11.843	0.003872983
0.438055556	11.85666667	0.003681787
0.446388889	11.84766667	0.003872983
0.454722222	11.85733333	0.003872983
0.462777778	11.86366667	0.004082483
0.471111111	11.86533333	0.003681787
0.479444444	11.86833333	0.003872983
0.4875	11.865	0.003872983
0.495833333	11.86833333	0.003872983
0.504166667	11.86666667	0.003681787
0.512222222	11.86566667	0.003872983
0.520555556	11.86	0.003872983
0.963055556	11.945	0.004898979
0.9975	11.956	0.005088113
1.002777778	11.95633333	0.004898979
1.008333333	11.95966667	0.005088113
1.013888889	11.95466667	0.005088113
1.019166667	11.96633333	0.006082763
1.024722222	11.95966667	0.005088113
1.030277778	11.965	0.005088113
1.035833333	11.965	0.005088113
1.041111111	11.97266667	0.004898979
1.046666667	11.96933333	0.005088113
1.052222222	11.976	0.005088113
1.0575	11.97766667	0.005088113
1.063055556	11.971	0.005088113
1.068611111	11.972	0.005291503
1.074166667	11.977	0.006271629
1.079444444	11.979	0.005088113
1.085	11.98066667	0.005088113
1.094166667	11.98133333	0.004898979
1.099722222	11.97	0.004898979
1.105	11.96833333	0.005088113
1.110555556	11.98866667	0.005088113
1.116111111	11.97366667	0.005088113
1.121666667	11.98366667	0.005088113
1.126944444	11.97633333	0.005088113
1.1325	11.988	0.005088113
1.138055556	11.981	0.004898979
1.143333333	11.98666667	0.004898979
1.148888889	11.98066667	0.004898979
1.154444444	11.98266667	0.005088113
1.159722222	11.99166667	0.004898979
1.165277778	11.98433333	0.005088113
1.170833333	11.98933333	0.005291503
1.176388889	11.99	0.004898979
1.181666667	11.97133333	0.005088113
1.187222222	11.98366667	0.004898979
1.192777778	11.98633333	0.004898979
1.198055556	11.99133333	0.004898979
1.203611111	11.97933333	0.004898979
1.209166667	11.99433333	0.005291503
1.214722222	11.987	0.005088113
1.22	11.99333333	0.005088113
1.225555556	11.99466667	0.005088113
1.231111111	11.99066667	0.005088113
1.236388889	11.99133333	0.004898979
1.241944444	11.98966667	0.005088113
1.2475	12.00066667	0.005088113
1.252777778	11.98833333	0.004898979
1.258333333	11.99133333	0.005088113
1.263888889	11.99166667	0.004898979
1.269166667	11.99866667	0.005088113
1.274722222	11.999	0.005088113
1.280277778	12.00033333	0.005088113
1.285833333	11.99333333	0.004898979
1.291111111	12	0.004898979
1.296666667	12.00366667	0.004898979
1.302222222	11.98733333	0.004898979
1.3075	11.984	0.005088113
1.313055556	12.001	0.005088113
1.318611111	12.016	0.005088113
1.323888889	11.99133333	0.004898979
1.329444444	11.99766667	0.005291503
1.335	12.00133333	0.005088113
1.340555556	12.006	0.005088113
1.345833333	12.006	0.005088113
1.351388889	12.00566667	0.005291503
1.356944444	12.009	0.004898979
1.362222222	12.005	0.004898979
1.367777778	11.99966667	0.005088113
1.373333333	12.01133333	0.005088113
1.378611111	12.003	0.005088113
1.384166667	12.01366667	0.005088113
1.389722222	12.00366667	0.005088113
1.395277778	12.013	0.005088113
1.400555556	11.99933333	0.004898979
1.406111111	12.00133333	0.004898979
1.411666667	12.01266667	0.005088113
1.416944444	12.01066667	0.005088113
1.4225	12.00433333	0.005088113
1.428055556	12.01233333	0.004898979
1.433333333	12.005	0.005088113
1.438888889	12.00933333	0.004898979
1.444444444	11.99733333	0.004898979
1.45	12.001	0.005088113
1.455277778	12.01566667	0.004898979
1.460833333	12.00033333	0.004898979
1.466388889	12.00266667	0.005088113
1.471666667	12.00166667	0.004898979
1.477222222	12.01433333	0.004898979
1.482777778	12.00633333	0.005088113
1.488055556	12.01766667	0.004898979
1.493611111	12.012	0.004898979
1.499166667	12.01533333	0.004898979
1.504444444	12.01066667	0.004898979
1.51	12.00833333	0.004898979
1.515555556	12.00933333	0.004898979
1.521111111	12.00866667	0.005088113
1.526388889	12.016	0.004898979
1.531944444	12.011	0.004898979
1.5375	12.027	0.005088113
1.542777778	12.021	0.005088113
1.548333333	12.00866667	0.004898979
1.553888889	12.00633333	0.004898979
1.559166667	12.02233333	0.005088113
1.566111111	12.01466667	0.004898979
1.587777778	12.021	0.004898979
1.601944444	12.01333333	0.005088113
1.623333333	12.016	0.006271629
1.628888889	12.01766667	0.005088113
1.634444444	12.009	0.005088113
1.64	12.00066667	0.004898979
1.645277778	11.99533333	0.005088113
1.650833333	12.01233333	0.005088113
1.656388889	12.00666667	0.004898979
1.661666667	12.00633333	0.004898979
1.667222222	12.00066667	0.005088113
1.672777778	12.014	0.004898979
1.678055556	12.01433333	0.005088113
1.683611111	11.99666667	0.004898979
1.689166667	12.01	0.004898979
1.694444444	12.00266667	0.004898979
1.7	12.01033333	0.005088113
1.705555556	11.999	0.004898979
1.711111111	11.99466667	0.005088113
1.716388889	11.99966667	0.005088113
1.721944444	11.99633333	0.004898979
1.7275	12.00466667	0.005088113
1.732777778	12.002	0.004898979
1.738333333	11.99966667	0.005088113
1.743888889	11.995	0.004898979
1.749166667	11.99766667	0.004898979
1.754722222	11.98466667	0.004898979
1.760277778	11.98466667	0.006082763
1.765555556	11.97333333	0.004898979
1.771111111	11.98666667	0.005088113
1.776666667	11.98566667	0.005088113
1.782222222	11.97866667	0.005088113
1.7875	11.97333333	0.004898979
1.793055556	11.968	0.005088113
1.798611111	11.958	0.004898979
1.803888889	11.95766667	0.005291503
1.809444444	11.955	0.005088113
1.815	11.957	0.004898979
1.820277778	11.964	0.004898979
1.825833333	11.96233333	0.004898979
1.831388889	11.94366667	0.005291503
1.836944444	11.95433333	0.005088113
1.842222222	11.93433333	0.005088113
1.847777778	11.934	0.004898979
1.853333333	11.932	0.005088113
1.858611111	11.93833333	0.004898979
1.864166667	11.92633333	0.005088113
1.869722222	11.93333333	0.005088113
1.875	11.90866667	0.005088113
1.880555556	11.91233333	0.004898979
1.886111111	11.902	0.005088113
1.891666667	11.90366667	0.004898979
1.896944444	11.89466667	0.005088113
1.9025	11.897	0.005088113
1.908055556	11.90166667	0.004898979
1.913333333	11.88033333	0.005088113
1.918888889	11.88233333	0.004898979
1.924444444	11.87533333	0.004898979
1.929722222	11.86033333	0.005088113
1.935277778	11.859	0.005088113
1.940833333	11.85066667	0.005507571
1.946388889	11.85233333	0.005088113
1.951666667	11.847	0.005088113
1.957222222	11.84133333	0.005088113
1.962777778	11.83933333	0.005088113
1.968055556	11.83033333	0.005088113
1.973611111	11.81833333	0.004898979
1.979166667	11.82	0.004898979
1.984444444	11.81033333	0.004898979
1.99	11.812	0.005088113
1.995555556	11.78333333	0.005088113
2.001111111	11.79166667	0.005088113
2.006388889	11.78433333	0.005088113
2.011944444	11.77066667	0.004898979
2.0175	11.76933333	0.005088113
2.079444444	11.64933333	0.004123106
2.093055556	11.623	0.004123106
2.098333333	11.60366667	0.004346135
2.103888889	11.59366667	0.004346135
2.109444444	11.577	0.004123106
2.114722222	11.56233333	0.004123106
2.120277778	11.54766667	0.004123106
2.125833333	11.52533333	0.004123106
2.131111111	11.517	0.004346135
2.136666667	11.51366667	0.004346135
2.142222222	11.49433333	0.004123106
2.147777778	11.47433333	0.004123106
2.153055556	11.45766667	0.004123106
2.158611111	11.44366667	0.004123106
2.164166667	11.43933333	0.004123106
2.169444444	11.42066667	0.004123106
2.175	11.41633333	0.004346135
2.180555556	11.39766667	0.004123106
2.185833333	11.39266667	0.004123106
2.191388889	11.38933333	0.004123106
2.196944444	11.38366667	0.004123106
2.2025	11.36733333	0.004123106
2.207777778	11.37166667	0.004123106
2.213333333	11.35733333	0.004123106
