0	12.83	0.004
0.056111111	13.002	0.005
0.185277778	11.715	0.002
0.21	12.164	0.003
0.22	12.204	0.003
0.25	12.169	0.003
0.256944444	12.172	0.003
0.263611111	12.222	0.003
0.270555556	12.191	0.003
0.2775	12.182	0.003
0.284166667	12.167	0.003
0.291111111	12.171	0.003
0.298055556	12.195	0.003
0.304722222	12.177	0.003
0.311666667	12.179	0.003
0.318611111	12.176	0.003
0.325555556	12.183	0.003
0.332222222	12.225	0.003
0.339166667	12.194	0.003
0.346111111	12.213	0.003
0.352777778	12.184	0.003
0.359722222	12.224	0.003
0.366666667	12.184	0.003
0.373333333	12.255	0.003
0.380277778	12.192	0.003
0.387222222	12.217	0.003
0.393888889	12.228	0.003
0.400833333	12.241	0.003
0.407777778	12.296	0.003
0.414444444	12.274	0.003
0.421388889	12.242	0.003
0.428333333	12.25	0.003
0.435277778	12.265	0.003
0.441944444	12.271	0.003
0.448888889	12.278	0.003
0.455833333	12.283	0.003
0.4625	12.291	0.003
0.469444444	12.322	0.003
0.476388889	12.28	0.003
0.483055556	12.302	0.003
0.49	12.295	0.003
0.496944444	12.347	0.003
0.503611111	12.319	0.003
0.510555556	12.311	0.003
0.5175	12.336	0.003
0.524444444	12.316	0.003
0.531111111	12.295	0.003
0.538055556	12.282	0.003
0.545	12.281	0.003
0.551666667	12.267	0.003
0.558611111	12.301	0.003
0.565555556	12.275	0.003
0.572222222	12.315	0.003
0.579166667	12.267	0.003
0.586111111	12.264	0.003
0.592777778	12.267	0.003
1.090555556	13.662	0.008
1.130555556	13.483	0.006
1.154722222	13.186	0.006
1.174166667	13.009	0.005
1.180833333	12.857	0.004
1.187777778	12.851	0.004
1.194722222	12.795	0.005
1.201666667	12.783	0.005
1.208333333	12.778	0.005
1.215277778	12.702	0.004
1.222222222	12.656	0.004
1.228888889	12.636	0.004
1.235833333	12.596	0.004
1.242777778	12.614	0.004
1.249444444	12.568	0.004
1.256388889	12.556	0.004
1.263333333	12.523	0.004
1.27	12.504	0.004
1.276944444	12.447	0.004
1.283888889	12.444	0.003
1.290833333	12.437	0.003
1.2975	12.4	0.003
1.304444444	12.402	0.004
1.311388889	12.382	0.003
1.318055556	12.369	0.003
1.325	12.384	0.003
1.331944444	12.384	0.003
1.338888889	12.363	0.003
1.345555556	12.356	0.004
1.3525	12.371	0.003
1.359444444	12.371	0.003
1.366111111	12.396	0.003
1.373055556	12.385	0.003
1.38	12.405	0.003
1.386944444	12.4	0.003
1.393611111	12.372	0.003
1.400555556	12.392	0.003
1.4075	12.381	0.003
1.414166667	12.416	0.003
1.421111111	12.39	0.003
1.428055556	12.415	0.003
1.435	12.432	0.004
1.441666667	12.451	0.003
1.448611111	12.486	0.003
1.455555556	12.542	0.004
1.462222222	12.479	0.003
1.469166667	12.544	0.003
1.476111111	12.618	0.004
1.482777778	12.7	0.004
1.489722222	12.658	0.004
1.496666667	12.577	0.004
1.503333333	12.549	0.004
1.510277778	12.558	0.004
1.517222222	12.556	0.004
1.524166667	12.596	0.004
1.530833333	12.613	0.004
1.537777778	12.722	0.004
1.544722222	12.687	0.004
1.551388889	12.506	0.004
1.558333333	12.484	0.003
1.565277778	12.466	0.003
1.571944444	12.467	0.003
1.578888889	12.476	0.004
1.585833333	12.461	0.003
1.592777778	12.457	0.003
1.599444444	12.454	0.003
1.606388889	12.422	0.003
1.613333333	12.427	0.003
1.62	12.418	0.003
1.626944444	12.409	0.003
1.633888889	12.403	0.003
1.640555556	12.408	0.003
1.6475	12.414	0.003
1.654444444	12.404	0.003
1.661388889	12.413	0.003
1.668055556	12.411	0.003
1.675	12.426	0.003
1.681944444	12.433	0.004
1.688611111	12.444	0.003
1.714722222	12.78	0.004
1.720277778	12.767	0.004
1.725833333	12.771	0.004
1.731388889	12.762	0.004
1.736666667	12.768	0.004
1.742222222	12.764	0.004
1.747777778	12.776	0.004
1.753055556	12.774	0.004
1.758611111	12.772	0.004
1.764166667	12.775	0.004
1.769722222	12.779	0.004
1.775	12.806	0.004
1.780555556	12.788	0.004
1.786111111	12.815	0.004
1.791388889	12.843	0.004
1.796944444	12.932	0.004
1.8025	13.164	0.005
1.807777778	13.215	0.006
1.813333333	13.155	0.005
1.818888889	13.226	0.006
1.824444444	13.23	0.005
1.829722222	13.268	0.006
1.835277778	13.323	0.006
1.840833333	13.257	0.006
1.846111111	13.234	0.006
1.851666667	13.227	0.006
1.857222222	13.243	0.005
1.8625	13.204	0.006
1.868055556	13.155	0.005
1.873611111	13.181	0.006
1.879166667	13.15	0.005
1.884444444	13.153	0.005
1.89	13.126	0.005
1.895555556	13.109	0.005
1.900833333	13.088	0.005
1.906388889	13.068	0.005
1.911944444	13.07	0.005
1.917222222	13.066	0.005
1.922777778	13.166	0.005
1.928333333	13.197	0.005
1.933888889	13.275	0.006
1.939166667	13.308	0.006
1.944722222	13.338	0.006
1.950277778	13.357	0.006
1.955555556	13.387	0.006
1.961111111	13.368	0.006
1.966666667	13.362	0.007
1.972222222	13.34	0.006
1.9775	13.277	0.006
1.983055556	13.269	0.006
1.988611111	13.275	0.005
1.993888889	13.268	0.006
1.999444444	13.25	0.005
2.005	13.225	0.006
2.010277778	13.201	0.006
2.015833333	13.191	0.005
2.021388889	13.157	0.005
2.026944444	13.14	0.006
2.032222222	13.12	0.006
2.037777778	13.097	0.005
2.043333333	13.114	0.005
2.048611111	13.058	0.004
2.054166667	13.044	0.004
2.059722222	13.056	0.005
2.065277778	13.029	0.005
2.070555556	13.048	0.005
2.076111111	13.045	0.005
2.081666667	13.054	0.004
2.086944444	13.047	0.005
2.0925	13.044	0.005
2.098055556	13.041	0.005
2.103333333	13.022	0.005
2.108888889	13.041	0.004
2.114444444	13.027	0.005
2.119722222	13.032	0.004
2.125277778	13.015	0.005
2.130833333	13.02	0.005
2.136388889	13.019	0.005
2.141666667	13.009	0.005
2.147222222	13.03	0.004
2.152777778	13.037	0.004
2.158055556	12.996	0.005
2.163611111	13.016	0.004
2.169166667	12.997	0.004
2.174444444	13.017	0.004
2.18	13.034	0.004
2.185555556	12.994	0.004
2.190833333	12.973	0.005
2.196388889	12.99	0.005
2.201944444	12.969	0.004
2.2075	12.968	0.004
2.212777778	12.976	0.004
2.218333333	12.941	0.005
2.223888889	12.917	0.004
2.229166667	12.923	0.004
2.234722222	12.927	0.004
2.240277778	12.89	0.004
2.245833333	12.896	0.005
2.251111111	12.892	0.004
2.256666667	12.873	0.004
2.262222222	12.859	0.004
2.2675	12.869	0.004
2.273055556	12.824	0.004
2.278611111	12.824	0.004
2.283888889	12.844	0.004
2.289444444	12.768	0.004
2.295	12.76	0.004
2.300555556	12.734	0.004
2.305833333	12.749	0.004
2.311388889	12.753	0.004
2.316944444	12.759	0.004
2.3225	12.786	0.004
2.327777778	12.706	0.004
2.333333333	12.693	0.004
2.338888889	12.648	0.004
2.344444444	12.622	0.004
2.349722222	12.629	0.004
2.355277778	12.604	0.004
2.360833333	12.599	0.004
2.366111111	12.564	0.004
2.371666667	12.57	0.003
2.377222222	12.566	0.004
2.382777778	12.602	0.004
